"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","08 Sep 2021","29","112.97","114.51","0.22","-2.54","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","30","108.88","110.23","0.13","-2.27","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","31","107.85","108.82","0.02","-1.77","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","32","103.80","104.61","0.03","-1.63","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","33","103.77","104.46","0.03","-1.50","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","34","103.06","104.48","0.03","-2.23","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","35","99.95","101.91","0.03","-2.77","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","36","97.01","97.95","0.03","-1.75","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","37","100.77","101.79","0.18","-1.99","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","38","103.99","104.99","0.17","-1.95","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","39","111.58","113.19","0.04","-2.43","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","40","110.88","112.21","0.04","-2.15","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","41","113.99","115.14","0.02","-1.95","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","42","114.81","115.93","0.02","-1.92","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","43","114.82","115.92","0.02","-1.90","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","44","105.26","106.43","0.02","-1.97","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","45","100.99","101.67","0.02","-1.48","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","46","109.31","109.55","0.21","-1.23","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","47","107.38","107.74","0.14","-1.28","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","08 Sep 2021","48","101.89","102.37","0.03","-1.29","0.00","0.21","0.3491","0.0000","0.2231"
"WEP","09 Sep 2021","1","135.90","136.45","0.02","-1.34","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","2","116.92","117.10","0.01","-0.96","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","3","115.97","115.77","0.01","-0.59","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","4","104.08","104.00","0.00","-0.70","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","5","104.11","103.78","0.00","-0.45","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","6","100.83","100.76","0.01","-0.72","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","7","100.48","100.33","0.00","-0.63","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","8","100.44","100.33","0.00","-0.66","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","9","100.39","100.31","0.00","-0.70","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","10","100.32","100.31","0.00","-0.77","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","11","101.39","101.43","0.01","-0.83","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","12","116.64","115.88","0.02","-0.04","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","13","136.68","136.42","0.17","-0.69","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","14","159.21","159.15","0.16","-0.87","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","15","100.13","100.18","0.17","-1.00","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","16","110.08","110.37","0.23","-1.30","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","17","115.23","115.79","0.20","-1.54","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","18","111.23","111.90","0.17","-1.62","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","19","115.01","115.81","0.16","-1.74","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","20","114.91","115.94","0.02","-1.83","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","21","114.80","115.97","0.02","-1.97","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","22","114.62","115.85","0.02","-2.03","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","23","113.35","114.41","0.02","-1.85","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","24","109.07","110.44","0.02","-2.16","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","25","103.56","104.68","0.02","-1.92","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","26","109.11","110.40","0.02","-2.09","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","27","113.05","113.90","0.02","-1.65","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","28","113.37","114.49","0.02","-1.92","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","29","112.60","113.81","0.02","-2.01","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","30","112.59","113.80","0.02","-2.01","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","31","113.13","114.55","0.02","-2.22","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","32","113.06","114.49","0.02","-2.22","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","33","118.98","120.48","0.02","-2.30","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","34","112.89","114.46","0.02","-2.36","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","35","112.11","113.81","0.02","-2.50","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","36","108.73","110.44","0.02","-2.51","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","37","111.29","112.68","0.17","-2.33","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","38","119.19","120.71","0.06","-2.36","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","39","119.69","120.99","0.04","-2.12","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","40","119.36","121.01","0.04","-2.47","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","41","119.83","121.00","0.02","-1.97","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","42","136.58","138.38","0.02","-2.60","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","43","134.35","135.59","0.02","-2.04","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","44","121.36","122.64","0.05","-2.11","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","45","119.60","120.26","0.17","-1.61","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","46","120.20","120.97","0.35","-1.89","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","47","116.85","117.81","0.22","-1.96","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","09 Sep 2021","48","102.94","103.90","0.05","-1.78","0.00","0.21","0.3491","0.0000","0.2184"
"WEP","10 Sep 2021","1","119.08","120.65","0.04","-2.39","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","2","109.82","111.35","0.01","-2.32","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","3","112.37","113.79","0.01","-2.21","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","4","107.57","108.68","0.01","-1.90","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","5","100.31","101.49","0.01","-1.97","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","6","99.43","100.49","0.01","-1.85","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","7","100.03","100.44","0.01","-1.20","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","8","99.58","100.32","0.00","-1.52","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","9","99.55","100.32","0.00","-1.55","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","10","99.85","100.32","0.00","-1.25","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","11","106.97","107.27","0.01","-1.09","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","12","120.86","120.64","0.04","-0.60","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","13","134.04","133.49","0.17","-0.40","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","14","131.13","130.89","0.16","-0.70","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","15","100.03","99.72","0.18","-0.65","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","16","107.59","107.58","0.22","-0.99","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","17","107.77","107.69","0.21","-0.92","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","18","100.31","100.51","0.18","-1.16","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","19","100.40","100.51","0.16","-1.05","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","20","100.25","100.50","0.04","-1.08","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","21","99.97","100.81","0.02","-1.64","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","22","100.28","100.81","0.02","-1.34","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","23","100.04","100.80","0.02","-1.57","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","24","97.85","98.79","0.02","-1.75","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","25","92.82","93.33","0.02","-1.31","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","26","100.11","100.81","0.02","-1.50","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","27","100.16","100.80","0.03","-1.45","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","28","100.18","100.81","0.03","-1.44","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","29","100.22","100.81","0.02","-1.39","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","30","96.02","96.90","0.02","-1.68","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","31","100.02","100.81","0.02","-1.59","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","32","100.25","100.81","0.02","-1.37","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","33","100.10","100.81","0.02","-1.51","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","34","99.85","100.79","0.02","-1.74","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","35","99.80","100.81","0.02","-1.82","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","36","98.69","100.01","0.02","-2.12","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","37","99.67","100.78","0.18","-2.07","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","38","121.38","123.09","0.28","-2.77","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","39","163.62","165.74","0.26","-3.16","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","40","120.16","120.95","0.17","-1.74","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","41","116.91","117.57","0.19","-1.63","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","42","112.41","113.17","0.07","-1.61","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","43","115.96","117.58","0.17","-2.57","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","44","100.04","100.78","0.02","-1.54","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","45","96.76","97.02","0.02","-1.06","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","46","107.76","108.46","0.21","-1.69","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","47","99.82","100.38","0.04","-1.38","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","10 Sep 2021","48","100.16","100.65","0.03","-1.30","0.00","0.21","0.3491","0.0000","0.2223"
"WEP","11 Sep 2021","1","136.16","136.33","0.08","-1.04","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","2","133.71","133.90","0.04","-1.02","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","3","101.03","100.77","0.01","-0.55","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","4","99.70","99.69","0.01","-0.79","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","5","99.55","99.43","0.01","-0.68","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","6","94.26","94.41","0.01","-0.95","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","7","93.06","93.33","0.01","-1.07","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","8","93.22","93.18","0.00","-0.75","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","9","93.30","93.22","0.00","-0.71","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","10","93.23","92.72","0.00","-0.28","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","11","93.32","93.18","0.01","-0.66","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","12","93.12","93.24","0.02","-0.93","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","13","95.76","95.91","0.06","-1.00","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","14","100.05","100.46","0.06","-1.27","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","15","99.96","100.63","0.19","-1.65","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","16","117.17","117.29","0.31","-1.22","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","17","115.61","115.75","0.30","-1.23","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","18","108.45","108.42","0.31","-1.07","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","19","113.07","113.85","0.30","-1.87","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","20","113.24","113.99","0.25","-1.80","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","21","115.32","115.91","0.28","-1.66","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","22","114.82","115.90","0.25","-2.13","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","23","115.02","115.90","0.24","-1.92","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","24","114.10","115.18","0.22","-2.09","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","25","109.87","110.94","0.20","-2.06","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","26","111.80","112.99","0.23","-2.22","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","27","113.27","114.00","0.29","-1.82","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","28","112.87","113.99","0.29","-2.20","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","29","112.12","113.15","0.27","-2.10","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","30","111.64","112.97","0.26","-2.38","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","31","110.10","111.51","0.20","-2.40","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","32","106.45","107.72","0.18","-2.25","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","33","109.07","110.52","0.20","-2.45","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","34","108.93","110.54","0.22","-2.62","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","35","109.56","111.04","0.22","-2.49","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","36","114.65","115.90","0.40","-2.44","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","37","116.63","117.71","0.71","-2.58","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","38","120.57","121.95","0.51","-2.68","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","39","125.81","126.72","0.50","-2.20","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","40","121.79","123.08","0.49","-2.57","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","41","122.41","123.61","0.43","-2.42","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","42","121.87","123.09","0.38","-2.39","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","43","120.91","122.37","0.25","-2.50","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","44","114.87","115.93","0.25","-2.10","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","45","119.72","120.21","0.24","-1.52","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","46","113.75","114.26","0.21","-1.51","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","47","113.63","114.48","0.21","-1.86","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","11 Sep 2021","48","135.77","136.85","0.20","-2.07","0.00","0.21","0.3491","0.0000","0.2331"
"WEP","12 Sep 2021","1","172.52","173.89","0.13","-2.30","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","2","166.61","167.48","0.01","-1.68","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","3","122.47","123.23","0.01","-1.56","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","4","112.49","113.06","0.01","-1.37","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","5","99.53","100.43","0.01","-1.71","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","6","98.69","99.33","0.01","-1.44","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","7","92.96","93.23","0.01","-1.08","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","8","92.86","93.09","0.00","-1.03","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","9","92.37","93.05","0.00","-1.48","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","10","91.65","92.23","0.01","-1.39","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","11","91.38","92.23","0.01","-1.66","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","12","92.60","93.11","0.02","-1.33","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","13","99.83","100.34","0.04","-1.34","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","14","99.53","100.33","0.04","-1.64","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","15","93.31","93.78","0.19","-1.46","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","16","103.31","103.81","0.20","-1.50","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","17","111.88","112.79","0.19","-1.90","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","18","116.12","117.27","0.23","-2.17","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","19","120.26","120.79","0.29","-1.62","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","20","119.94","120.93","0.25","-2.04","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","21","116.71","117.32","0.24","-1.65","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","22","99.88","100.66","0.17","-1.75","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","23","92.29","93.48","0.10","-2.09","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","24","92.72","93.81","0.08","-1.97","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","25","92.85","93.81","0.09","-1.85","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","26","92.84","93.78","0.03","-1.76","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","27","99.40","100.64","0.19","-2.22","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","28","99.35","100.65","0.20","-2.29","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","29","99.47","100.65","0.19","-2.17","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","30","99.46","100.75","0.18","-2.27","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","31","105.68","106.45","0.18","-1.74","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","32","99.98","100.75","0.08","-1.64","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","33","99.77","100.64","0.08","-1.75","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","34","99.61","100.75","0.19","-2.12","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","35","105.21","106.68","0.22","-2.49","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","36","107.35","108.62","0.24","-2.31","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","37","119.30","119.76","0.54","-1.80","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","38","122.70","122.89","0.54","-1.53","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","39","139.20","140.52","0.74","-2.85","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","40","382.33","381.88","3.94","-4.29","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","41","2665.86","2700.62","3.77","-39.33","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","42","387.53","388.46","3.28","-5.01","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","43","184.35","185.36","0.21","-2.01","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","44","139.79","140.52","0.03","-1.56","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","45","145.22","145.52","0.03","-1.13","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","46","116.01","116.05","0.02","-0.86","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","47","150.29","151.05","0.02","-1.57","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","12 Sep 2021","48","124.90","125.69","0.02","-1.61","0.00","0.21","0.3491","0.0000","0.2376"
"WEP","13 Sep 2021","1","102.45","102.76","0.01","-1.11","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","2","99.64","100.34","0.00","-1.48","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","3","112.63","113.50","0.01","-1.67","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","4","99.32","99.96","0.01","-1.43","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","5","92.55","92.94","0.00","-1.17","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","6","99.47","100.45","0.00","-1.77","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","7","99.11","99.56","0.00","-1.24","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","8","99.12","99.69","0.00","-1.35","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","9","99.14","99.65","0.00","-1.30","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","10","97.41","97.89","0.00","-1.27","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","11","99.38","99.81","0.01","-1.22","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","12","112.66","113.00","0.02","-1.14","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","13","120.09","120.93","0.04","-1.66","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","14","125.26","126.27","0.05","-1.85","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","15","100.64","100.76","0.18","-1.08","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","16","110.14","110.02","0.22","-0.89","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","17","120.39","120.67","0.26","-1.32","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","18","114.48","115.05","0.20","-1.56","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","19","120.34","121.00","0.19","-1.64","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","20","120.57","120.98","0.04","-1.23","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","21","120.89","120.99","0.02","-0.90","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","22","113.84","114.12","0.02","-1.09","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","23","110.00","110.42","0.02","-1.22","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","24","104.68","105.06","0.02","-1.19","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","25","100.57","100.81","0.02","-1.04","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","26","100.55","100.80","0.02","-1.06","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","27","104.77","104.83","0.04","-0.88","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","28","104.65","105.05","0.04","-1.22","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","29","104.58","104.87","0.04","-1.12","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","30","104.67","104.79","0.03","-0.93","0.00","0.21","0.3491","0.0000","0.2240"
"WEP","13 Sep 2021","31","110.69","110.41","0.02","-0.52","0.00","0.21","0.3491","0.0000","0.2240"
