"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","01 Feb 2021","31","95.65","96.06","0.31","-1.52","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","32","100.20","100.59","0.38","-1.56","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","33","101.49","101.61","0.39","-1.31","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","34","99.03","99.51","0.41","-1.68","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","35","92.15","92.78","0.31","-1.74","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","36","84.88","85.56","0.24","-1.71","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","37","85.47","85.57","0.49","-1.39","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","38","86.59","87.08","0.29","-1.57","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","39","111.40","111.16","0.60","-1.15","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","40","96.28","95.94","0.41","-0.86","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","41","94.84","94.95","0.26","-1.17","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","42","89.74","89.93","0.22","-1.20","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","43","85.41","85.57","0.16","-1.11","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","44","81.50","81.60","0.12","-1.02","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","45","79.84","79.70","0.08","-0.73","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","46","78.90","78.81","0.02","-0.73","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","47","78.92","78.82","0.02","-0.72","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","01 Feb 2021","48","78.85","78.70","0.02","-0.66","0.00","0.19","0.3357","0.0000","0.2699"
"WEP","02 Feb 2021","1","84.63","84.74","0.02","-0.92","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","2","80.85","80.76","0.01","-0.71","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","3","75.62","75.68","0.01","-0.87","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","4","73.74","73.52","0.01","-0.58","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","5","73.54","73.51","0.00","-0.76","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","6","73.49","73.50","0.01","-0.81","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","7","73.35","73.49","0.01","-0.94","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","8","72.62","72.47","0.00","-0.64","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","9","72.81","72.49","0.00","-0.47","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","10","73.44","73.51","0.00","-0.86","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","11","73.77","74.19","0.01","-1.23","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","12","80.45","80.75","0.02","-1.11","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","13","83.64","84.15","0.03","-1.34","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","14","87.27","87.48","0.03","-1.03","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","15","81.49","81.50","0.06","-0.86","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","16","88.01","87.89","0.23","-0.90","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","17","89.25","88.98","0.28","-0.80","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","18","96.17","95.94","0.43","-0.99","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","19","96.44","96.05","0.39","-0.79","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","20","106.17","105.59","0.50","-0.72","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","21","111.27","111.16","0.55","-1.23","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","22","111.42","111.22","0.47","-1.06","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","23","113.64","113.61","0.47","-1.24","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","24","105.70","105.56","0.46","-1.11","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","25","96.25","96.12","0.31","-0.98","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","26","95.98","96.11","0.31","-1.23","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","27","97.99","98.11","0.37","-1.29","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","28","113.65","113.62","0.64","-1.41","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","29","116.45","116.54","0.67","-1.56","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","30","119.46","119.86","0.71","-1.90","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","31","116.73","116.30","0.59","-0.95","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","32","128.99","128.53","0.75","-1.08","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","33","117.26","117.21","0.61","-1.35","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","34","112.77","113.36","0.61","-1.99","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","35","110.50","111.19","0.53","-2.02","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","36","97.46","98.13","0.38","-1.85","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","37","96.13","96.08","0.45","-1.19","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","38","97.96","98.13","0.47","-1.43","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","39","105.92","105.57","0.58","-1.03","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","40","98.22","98.11","0.45","-1.13","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","41","95.66","96.03","0.27","-1.44","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","42","95.81","95.97","0.32","-1.28","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","43","88.06","88.17","0.18","-1.09","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","44","82.31","82.45","0.11","-1.04","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","45","83.66","83.68","0.05","-0.86","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","46","80.82","80.82","0.03","-0.82","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","47","80.88","80.78","0.02","-0.72","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","02 Feb 2021","48","76.43","76.48","0.02","-0.86","0.00","0.19","0.3357","0.0000","0.2674"
"WEP","03 Feb 2021","1","80.12","80.76","0.02","-1.45","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","2","75.17","75.59","0.01","-1.22","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","3","75.35","75.66","0.01","-1.12","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","4","73.49","73.53","0.01","-0.85","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","5","73.26","73.50","0.00","-1.03","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","6","72.78","73.00","0.01","-1.02","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","7","73.09","72.93","0.01","-0.65","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","8","71.65","71.72","0.00","-0.87","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","9","71.81","71.73","0.00","-0.71","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","10","72.66","72.97","0.00","-1.10","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","11","73.41","74.02","0.01","-1.42","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","12","79.97","80.70","0.02","-1.55","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","13","83.92","84.42","0.03","-1.32","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","14","85.45","85.58","0.03","-0.95","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","15","78.64","78.78","0.03","-0.96","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","16","81.60","81.83","0.16","-1.18","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","17","89.08","88.73","0.28","-0.72","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","18","96.45","95.59","0.42","-0.35","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","19","98.73","97.98","0.42","-0.47","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","20","110.53","109.82","0.46","-0.54","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","21","113.68","113.36","0.51","-0.98","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","22","111.97","111.23","0.47","-0.52","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","23","108.48","108.23","0.47","-1.01","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","24","91.65","91.77","0.21","-1.12","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","25","88.92","89.10","0.19","-1.16","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","26","89.90","90.15","0.21","-1.25","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","27","98.03","98.12","0.36","-1.25","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","28","108.91","108.92","0.54","-1.34","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","29","107.02","107.76","0.50","-2.03","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","30","97.13","98.13","0.33","-2.12","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","31","110.04","111.22","0.46","-2.43","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","32","112.37","113.19","0.46","-2.07","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","33","112.33","113.20","0.45","-2.11","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","34","112.07","113.19","0.44","-2.35","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","35","97.98","98.79","0.37","-1.97","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","36","89.25","90.31","0.25","-2.11","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","37","89.47","90.09","0.31","-1.72","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","38","95.37","96.08","0.42","-1.92","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","39","98.26","98.12","0.43","-1.09","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","40","95.99","96.09","0.39","-1.28","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","41","91.10","90.92","0.27","-0.89","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","42","89.88","89.93","0.23","-1.08","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","43","85.42","85.49","0.16","-1.03","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","44","80.67","80.88","0.09","-1.10","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","45","80.91","80.87","0.04","-0.79","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","46","81.23","80.83","0.03","-0.43","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","47","80.74","80.79","0.02","-0.87","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","03 Feb 2021","48","80.56","80.71","0.02","-0.97","0.00","0.19","0.3357","0.0000","0.2686"
"WEP","04 Feb 2021","1","81.07","81.53","0.02","-1.27","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","2","76.65","76.70","0.01","-0.86","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","3","75.16","75.32","0.01","-0.97","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","4","74.95","75.10","0.01","-0.96","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","5","73.20","73.28","0.01","-0.89","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","6","72.91","73.22","0.01","-1.12","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","7","72.98","73.22","0.01","-1.05","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","8","72.71","72.69","0.00","-0.78","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","9","72.59","73.12","0.00","-1.33","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","10","72.29","72.38","0.00","-0.88","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","11","72.11","71.83","0.01","-0.52","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","12","74.48","74.35","0.02","-0.69","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","13","78.05","78.75","0.03","-1.53","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","14","84.72","85.35","0.03","-1.46","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","15","78.89","78.82","0.18","-0.91","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","16","81.75","81.57","0.16","-0.78","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","17","84.94","84.52","0.23","-0.60","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","18","84.76","83.98","0.24","-0.26","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","19","84.57","83.87","0.21","-0.31","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","20","85.56","84.91","0.16","-0.31","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","21","85.77","85.38","0.16","-0.56","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","22","85.81","85.38","0.06","-0.43","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","23","85.46","85.01","0.13","-0.48","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","24","83.90","83.62","0.05","-0.57","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","25","82.21","82.08","0.05","-0.72","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","26","82.23","82.34","0.08","-0.99","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","27","84.92","84.92","0.14","-0.93","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","28","85.16","84.91","0.14","-0.69","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","29","84.59","84.57","0.14","-0.92","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","30","83.29","83.63","0.14","-1.27","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","31","84.49","84.57","0.08","-0.96","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","32","84.38","84.58","0.08","-1.08","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","33","84.31","84.56","0.13","-1.18","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","34","84.20","84.57","0.15","-1.32","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","35","83.06","83.75","0.10","-1.58","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","36","80.46","80.86","0.15","-1.35","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","37","80.38","80.87","0.31","-1.60","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","38","80.27","80.87","0.26","-1.66","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","39","82.01","82.33","0.18","-1.30","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","40","80.54","80.88","0.18","-1.32","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","41","80.99","81.62","0.15","-1.58","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","42","84.12","84.86","0.15","-1.68","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","43","84.06","84.41","0.13","-1.28","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","44","81.25","81.61","0.08","-1.24","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","45","80.61","80.83","0.07","-1.09","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","46","80.54","80.79","0.03","-1.08","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","47","80.18","80.71","0.02","-1.35","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","04 Feb 2021","48","76.65","76.72","0.02","-0.88","0.00","0.19","0.3357","0.0000","0.2716"
"WEP","05 Feb 2021","1","85.09","85.82","0.02","-1.54","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","2","80.29","80.73","0.01","-1.25","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","3","75.33","75.60","0.01","-1.08","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","4","74.78","74.94","0.01","-0.96","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","5","74.09","74.64","0.01","-1.36","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","6","73.89","74.24","0.01","-1.15","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","7","72.72","73.05","0.01","-1.13","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","8","72.83","73.05","0.00","-1.01","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","9","72.92","73.05","0.00","-0.92","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","10","72.77","73.20","0.00","-1.23","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","11","75.77","76.50","0.01","-1.54","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","12","85.23","85.78","0.02","-1.36","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","13","87.93","88.76","0.03","-1.66","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","14","90.57","90.87","0.02","-1.11","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","15","78.45","78.78","0.03","-1.16","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","16","80.37","80.83","0.05","-1.30","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","17","82.00","81.84","0.18","-0.81","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","18","87.31","87.19","0.24","-0.92","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","19","90.24","90.15","0.17","-0.88","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","20","90.60","90.50","0.15","-0.84","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","21","90.14","90.58","0.14","-1.37","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","22","90.29","90.59","0.13","-1.22","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","23","90.07","90.56","0.13","-1.41","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","24","89.53","90.16","0.13","-1.56","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","25","88.54","89.13","0.13","-1.51","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","26","89.56","90.17","0.13","-1.53","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","27","90.11","90.45","0.18","-1.31","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","28","90.40","90.97","0.19","-1.55","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","29","89.62","90.46","0.14","-1.77","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","30","108.23","109.15","0.49","-2.21","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","31","112.24","113.17","0.45","-2.18","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","32","112.76","113.35","0.45","-1.84","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","33","112.53","113.36","0.45","-2.07","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","34","112.40","113.17","0.58","-2.15","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","35","102.57","103.71","0.43","-2.36","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","36","89.96","91.21","0.25","-2.29","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","37","90.18","90.99","0.32","-1.92","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","38","93.39","94.15","0.34","-1.89","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","39","94.46","94.77","0.35","-1.45","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","40","90.63","91.09","0.28","-1.53","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","41","89.76","90.45","0.23","-1.71","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","42","89.42","89.91","0.21","-1.50","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","43","88.37","88.76","0.16","-1.35","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","44","85.40","85.61","0.14","-1.14","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","45","80.66","80.82","0.06","-1.01","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","46","80.59","80.78","0.05","-1.03","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","47","80.34","80.81","0.02","-1.29","0.00","0.19","0.3357","0.0000","0.2675"
"WEP","05 Feb 2021","48","80.32","80.78","0.02","-1.27","0.00","0.19","0.3357","0.0000","0.2675"
