"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","25 Jun 2021","13","103.60","103.10","0.02","-0.39","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","14","103.33","103.14","0.02","-0.71","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","15","99.50","99.70","0.05","-1.13","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","16","99.56","99.50","0.05","-0.86","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","17","95.75","95.27","0.07","-0.46","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","18","94.90","94.06","0.05","-0.08","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","19","95.83","95.28","0.06","-0.39","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","20","96.35","96.14","0.07","-0.73","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","21","99.45","99.96","0.13","-1.52","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","22","99.64","99.96","0.10","-1.29","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","23","102.18","103.00","0.13","-1.82","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","24","99.71","100.01","0.09","-1.27","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","25","99.39","99.87","0.09","-1.45","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","26","99.38","100.01","0.09","-1.59","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","27","104.82","105.35","0.19","-1.59","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","28","109.98","110.84","0.24","-1.98","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","29","110.65","111.21","0.22","-1.66","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","30","110.60","111.35","0.22","-1.85","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","31","109.25","110.04","0.18","-1.85","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","32","111.19","111.60","0.20","-1.48","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","33","115.34","115.86","0.22","-1.62","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","34","109.96","110.47","0.22","-1.61","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","35","109.00","109.58","0.22","-1.68","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","36","107.67","108.07","0.24","-1.51","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","37","112.78","112.78","0.45","-1.32","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","38","110.17","109.91","0.37","-0.99","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","39","112.72","112.53","0.34","-1.02","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","40","105.75","105.64","0.25","-1.01","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","41","99.93","100.18","0.14","-1.26","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","42","93.31","93.52","0.03","-1.12","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","43","94.32","94.59","0.02","-1.16","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","44","103.71","103.69","0.19","-1.05","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","45","100.50","99.84","0.13","-0.35","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","46","95.04","94.90","0.03","-0.76","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","47","94.96","94.86","0.02","-0.80","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","25 Jun 2021","48","92.95","92.74","0.01","-0.67","0.00","0.20","0.3357","0.0412","0.2970"
"WEP","26 Jun 2021","1","100.11","99.89","0.02","-0.69","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","2","99.81","99.67","0.01","-0.77","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","3","90.15","89.70","0.00","-0.45","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","4","90.00","89.39","0.00","-0.29","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","5","89.59","88.86","0.00","-0.17","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","6","88.12","87.17","0.00","0.05","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","7","87.52","86.75","0.00","-0.13","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","8","86.22","85.34","0.00","-0.01","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","9","85.47","85.18","0.00","-0.61","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","10","85.56","84.91","0.00","-0.25","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","11","86.06","85.41","0.00","-0.25","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","12","87.86","87.16","0.02","-0.22","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","13","88.54","87.72","0.03","-0.11","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","14","89.60","89.48","0.02","-0.80","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","15","89.35","89.58","0.03","-1.15","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","16","93.21","92.97","0.04","-0.70","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","17","99.83","99.78","0.11","-0.96","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","18","92.27","92.03","0.09","-0.75","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","19","89.87","89.82","0.04","-0.89","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","20","97.63","97.57","0.15","-0.98","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","21","99.61","99.81","0.18","-1.27","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","22","100.01","99.93","0.16","-0.98","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","23","102.48","99.93","0.17","1.48","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","24","98.93","99.82","0.16","-1.95","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","25","100.65","99.70","0.15","-0.09","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","26","90.35","89.89","0.02","-0.46","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","27","90.43","89.72","0.02","-0.21","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","28","89.94","89.71","0.04","-0.70","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","29","90.03","89.59","0.02","-0.48","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","30","90.01","89.60","0.02","-0.51","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","31","89.76","89.60","0.02","-0.76","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","32","89.69","89.59","0.02","-0.82","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","33","89.73","89.66","0.02","-0.84","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","34","89.73","89.66","0.02","-0.85","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","35","89.31","89.66","0.02","-1.27","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","36","89.39","89.67","0.03","-1.20","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","37","89.61","89.71","0.19","-1.19","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","38","89.79","89.81","0.08","-0.99","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","39","99.60","99.72","0.22","-1.23","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","40","99.81","99.73","0.22","-1.04","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","41","99.67","99.73","0.19","-1.14","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","42","99.64","99.72","0.17","-1.15","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","43","99.74","99.72","0.15","-1.03","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","44","99.70","99.71","0.15","-1.05","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","45","91.21","90.39","0.02","-0.09","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","46","90.32","89.80","0.02","-0.39","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","47","90.21","89.79","0.02","-0.49","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","26 Jun 2021","48","90.01","89.78","0.01","-0.68","0.00","0.20","0.3357","0.0440","0.3172"
"WEP","27 Jun 2021","1","99.94","99.63","0.01","-0.61","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","2","92.22","91.77","0.00","-0.46","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","3","89.76","89.59","0.00","-0.74","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","4","89.73","89.51","0.00","-0.69","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","5","89.62","89.38","0.00","-0.67","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","6","88.52","88.29","0.00","-0.68","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","7","88.24","87.86","0.00","-0.53","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","8","88.66","88.28","0.00","-0.53","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","9","88.37","88.05","0.00","-0.59","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","10","87.94","87.57","0.00","-0.54","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","11","88.53","88.27","0.00","-0.65","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","12","88.48","88.28","0.02","-0.73","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","13","89.39","89.37","0.02","-0.91","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","14","89.59","89.37","0.02","-0.71","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","15","89.77","89.55","0.03","-0.72","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","16","90.04","89.55","0.03","-0.45","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","17","90.02","89.76","0.03","-0.68","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","18","91.60","91.28","0.03","-0.62","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","19","90.11","89.77","0.03","-0.60","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","20","90.73","90.34","0.02","-0.54","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","21","90.21","90.35","0.02","-1.07","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","22","89.61","89.66","0.02","-0.98","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","23","89.79","89.67","0.02","-0.81","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","24","89.61","89.66","0.02","-0.98","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","25","89.87","89.66","0.02","-0.72","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","26","89.65","89.65","0.02","-0.93","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","27","89.62","89.65","0.02","-0.96","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","28","89.50","89.68","0.02","-1.11","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","29","89.66","89.68","0.02","-0.95","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","30","90.38","89.69","0.02","-0.24","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","31","90.44","89.66","0.02","-0.15","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","32","90.48","89.68","0.02","-0.13","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","33","90.08","89.66","0.02","-0.51","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","34","90.15","89.65","0.02","-0.43","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","35","89.90","89.66","0.02","-0.69","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","36","89.78","89.67","0.03","-0.83","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","37","89.89","89.59","0.19","-0.80","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","38","90.03","89.71","0.09","-0.68","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","39","89.96","89.82","0.05","-0.82","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","40","90.57","90.39","0.05","-0.78","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","41","90.51","90.39","0.03","-0.82","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","42","92.10","91.85","0.03","-0.69","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","43","100.03","99.65","0.13","-0.66","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","44","90.95","90.39","0.02","-0.37","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","45","90.97","89.79","0.02","0.25","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","46","90.76","89.68","0.02","0.15","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","47","90.61","89.68","0.02","0.00","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","27 Jun 2021","48","88.62","88.34","0.02","-0.65","0.00","0.20","0.3357","0.0456","0.3289"
"WEP","28 Jun 2021","1","87.13","87.04","0.01","-0.80","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","2","84.56","84.71","0.01","-1.04","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","3","85.73","85.30","0.00","-0.44","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","4","84.57","84.35","0.00","-0.66","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","5","84.59","84.34","0.00","-0.63","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","6","84.80","84.34","0.00","-0.41","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","7","85.03","84.37","0.00","-0.22","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","8","84.86","84.36","0.00","-0.38","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","9","84.76","84.36","0.00","-0.48","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","10","84.54","84.36","0.00","-0.70","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","11","85.57","85.60","0.00","-0.91","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","12","87.24","86.86","0.02","-0.52","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","13","100.00","99.63","0.02","-0.52","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","14","99.99","99.68","0.02","-0.59","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","15","89.22","89.05","0.03","-0.74","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","16","89.78","89.70","0.03","-0.83","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","17","90.37","90.10","0.03","-0.64","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","18","91.70","91.35","0.03","-0.56","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","19","95.35","94.99","0.07","-0.59","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","20","96.20","96.15","0.06","-0.89","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","21","97.32","97.62","0.11","-1.29","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","22","99.83","99.85","0.08","-0.98","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","23","99.98","99.88","0.10","-0.88","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","24","97.70","97.76","0.05","-0.98","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","25","96.13","95.88","0.03","-0.66","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","26","96.29","96.35","0.03","-0.97","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","27","97.39","97.66","0.11","-1.25","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","28","99.98","100.35","0.13","-1.38","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","29","99.73","100.35","0.13","-1.63","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","30","99.98","100.35","0.13","-1.38","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","31","100.03","100.35","0.03","-1.23","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","32","107.95","108.48","0.03","-1.43","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","33","107.87","108.49","0.03","-1.52","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","34","103.81","104.53","0.13","-1.73","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","35","99.60","100.35","0.13","-1.76","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","36","95.23","95.85","0.07","-1.57","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","37","94.89","95.37","0.26","-1.62","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","38","95.37","95.91","0.20","-1.62","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","39","100.17","100.32","0.18","-1.20","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","40","100.29","100.25","0.18","-1.02","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","41","99.01","98.95","0.13","-0.95","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","42","98.21","98.16","0.05","-0.87","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","43","95.77","95.92","0.03","-1.06","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","44","101.62","102.25","0.18","-1.69","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","45","99.98","99.93","0.14","-0.96","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","46","98.36","98.59","0.08","-1.19","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","47","99.35","99.68","0.02","-1.23","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","28 Jun 2021","48","89.13","89.58","0.01","-1.34","0.00","0.20","0.3357","0.0416","0.2998"
"WEP","29 Jun 2021","1","99.78","99.77","0.02","-0.88","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","2","98.90","99.61","0.01","-1.60","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","3","99.41","99.60","0.00","-1.07","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","4","89.41","89.19","0.00","-0.66","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","5","89.21","89.58","0.00","-1.25","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","6","87.58","87.88","0.00","-1.17","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","7","87.69","87.64","0.00","-0.82","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","8","87.11","87.38","0.00","-1.14","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","9","87.54","87.83","0.00","-1.17","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","10","88.16","87.87","0.00","-0.58","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","11","88.46","87.88","0.00","-0.30","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","12","100.30","99.76","0.02","-0.36","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","13","100.18","99.78","0.02","-0.49","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","14","100.18","99.90","0.02","-0.62","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","15","93.59","93.38","0.05","-0.71","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","16","92.07","91.67","0.04","-0.52","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","17","93.08","93.02","0.05","-0.87","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","18","93.02","92.60","0.05","-0.51","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","19","95.66","95.39","0.09","-0.70","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","20","98.50","97.92","0.10","-0.40","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","21","102.27","101.71","0.16","-0.47","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","22","99.15","98.16","0.09","0.03","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","23","97.41","97.25","0.08","-0.80","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","24","91.58","91.33","0.02","-0.64","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","25","88.78","88.93","0.02","-1.05","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","26","89.75","89.63","0.02","-0.78","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","27","90.20","90.86","0.02","-1.56","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","28","90.25","90.85","0.02","-1.50","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","29","93.43","94.22","0.04","-1.71","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","30","92.07","92.56","0.02","-1.39","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","31","93.90","94.38","0.03","-1.39","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","32","94.65","95.27","0.03","-1.53","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","33","97.81","98.30","0.03","-1.39","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","34","97.64","97.89","0.08","-1.21","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","35","97.20","97.00","0.06","-0.73","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","36","90.88","90.93","0.02","-0.94","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","37","88.94","90.30","0.18","-2.42","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","38","140.23","140.65","0.59","-1.89","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","39","140.75","141.16","0.53","-1.81","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","40","143.06","143.31","0.53","-1.66","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","41","139.51","140.26","0.47","-2.10","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","42","143.38","143.22","0.58","-1.29","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","43","133.38","133.22","0.29","-1.00","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","44","144.02","143.30","0.62","-0.78","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","45","114.61","113.15","0.34","0.24","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","46","103.58","102.17","0.20","0.34","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","47","89.83","88.83","0.02","0.10","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","29 Jun 2021","48","86.72","85.81","0.02","0.02","0.00","0.20","0.3357","0.0416","0.2999"
"WEP","30 Jun 2021","1","91.53","90.73","0.02","-0.10","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","2","91.58","90.73","0.01","-0.04","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","3","88.76","87.99","0.01","-0.12","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","4","88.45","87.62","0.01","-0.06","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","5","88.48","87.43","0.01","0.16","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","6","86.43","85.59","0.01","-0.05","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","7","86.25","85.58","0.01","-0.22","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","8","86.61","85.58","0.01","0.14","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","9","86.53","85.58","0.01","0.06","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","10","86.45","85.58","0.01","-0.02","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","11","87.62","87.00","0.01","-0.27","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","12","87.93","87.45","0.02","-0.42","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","13","100.21","99.99","0.04","-0.70","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","14","112.86","112.57","0.06","-0.65","0.00","0.20","0.3357","0.0420","0.3024"
"WEP","30 Jun 2021","15","88.98","88.78","0.17","-0.85","0.00","0.20","0.3357","0.0420","0.3024"
