"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","22 Jan 2021","27","97.87","98.36","0.34","-1.60","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","28","116.08","116.66","0.53","-1.87","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","29","125.68","126.06","0.60","-1.74","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","30","116.78","116.66","0.51","-1.16","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","31","114.52","114.63","0.50","-1.37","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","32","114.34","114.65","0.51","-1.58","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","33","116.78","116.75","0.55","-1.29","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","34","116.47","116.74","0.61","-1.64","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","35","101.55","101.83","0.54","-1.58","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","36","95.59","96.14","0.48","-1.79","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","37","86.43","86.64","0.36","-1.34","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","38","89.24","89.58","0.37","-1.47","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","39","97.79","97.21","0.55","-0.73","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","40","85.58","85.71","0.30","-1.19","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","41","85.31","85.71","0.22","-1.38","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","42","92.20","92.68","0.35","-1.59","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","43","85.84","85.94","0.22","-1.08","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","44","84.51","84.76","0.20","-1.21","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","45","84.61","84.74","0.09","-0.99","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","46","81.59","81.81","0.11","-1.10","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","47","82.46","82.74","0.04","-1.09","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","22 Jan 2021","48","81.59","81.59","0.04","-0.80","0.00","0.18","0.3357","0.0000","0.2493"
"WEP","23 Jan 2021","1","81.76","82.34","0.00","-1.36","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","2","75.71","75.60","0.00","-0.67","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","3","75.40","75.60","0.00","-0.98","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","4","74.76","74.59","0.00","-0.61","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","5","68.90","68.66","0.00","-0.54","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","6","65.63","65.65","0.00","-0.80","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","7","63.56","63.47","0.00","-0.69","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","8","63.35","63.44","0.00","-0.87","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","9","63.99","63.44","0.00","-0.23","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","10","66.03","65.64","0.00","-0.39","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","11","66.36","66.15","0.00","-0.57","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","12","69.03","69.16","0.00","-0.91","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","13","71.23","70.93","0.02","-0.50","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","14","74.76","74.60","0.03","-0.65","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","15","71.84","71.76","0.03","-0.73","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","16","75.27","75.59","0.03","-1.13","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","17","75.84","75.67","0.03","-0.64","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","18","74.80","74.71","0.03","-0.72","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","19","75.65","75.69","0.02","-0.84","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","20","75.01","74.71","0.01","-0.49","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","21","76.00","75.69","0.00","-0.47","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","22","75.85","75.69","0.00","-0.62","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","23","75.72","75.69","0.02","-0.77","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","24","74.36","74.73","0.02","-1.17","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","25","74.46","74.69","0.02","-1.03","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","26","74.31","74.69","0.02","-1.18","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","27","74.79","74.72","0.04","-0.75","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","28","75.63","75.70","0.06","-0.91","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","29","75.59","75.70","0.07","-0.96","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","30","75.41","75.70","0.07","-1.15","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","31","78.10","78.65","0.13","-1.46","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","32","78.29","78.65","0.13","-1.27","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","33","78.36","78.72","0.14","-1.28","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","34","78.08","78.65","0.14","-1.49","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","35","77.99","78.73","0.15","-1.67","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","36","78.44","78.73","0.18","-1.25","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","37","83.02","82.71","0.25","-0.72","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","38","79.18","79.04","0.19","-0.84","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","39","82.34","81.85","0.23","-0.52","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","40","81.02","80.90","0.22","-0.88","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","41","78.52","78.74","0.18","-1.18","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","42","78.27","78.74","0.15","-1.40","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","43","83.81","84.17","0.19","-1.33","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","44","82.40","82.39","0.16","-0.94","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","45","79.28","78.93","0.16","-0.59","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","46","78.78","78.74","0.03","-0.77","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","47","78.66","78.74","0.02","-0.88","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","23 Jan 2021","48","78.90","78.65","0.02","-0.55","0.00","0.18","0.3357","0.0000","0.2656"
"WEP","24 Jan 2021","1","85.11","85.06","0.02","-0.76","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","2","81.27","81.40","0.00","-0.92","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","3","76.66","76.65","0.00","-0.78","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","4","75.72","75.58","0.00","-0.65","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","5","74.93","74.58","0.00","-0.44","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","6","69.03","68.87","0.00","-0.63","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","7","67.98","67.86","0.00","-0.67","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","8","66.68","66.36","0.00","-0.47","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","9","67.29","66.94","0.00","-0.44","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","10","67.15","66.95","0.00","-0.59","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","11","68.93","68.87","0.00","-0.73","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","12","70.69","70.42","0.01","-0.53","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","13","74.39","74.57","0.03","-1.00","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","14","73.92","74.57","0.03","-1.47","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","15","68.79","68.92","0.08","-1.01","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","16","72.80","73.28","0.08","-1.35","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","17","75.43","75.70","0.08","-1.14","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","18","75.41","75.70","0.07","-1.15","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","19","76.22","76.52","0.03","-1.12","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","20","78.74","78.73","0.03","-0.81","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","21","78.21","78.73","0.02","-1.33","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","22","77.53","77.65","0.02","-0.93","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","23","78.61","78.73","0.02","-0.93","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","24","78.56","78.75","0.01","-0.99","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","25","78.42","78.66","0.01","-1.04","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","26","78.46","78.65","0.01","-0.99","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","27","78.50","78.74","0.01","-1.04","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","28","78.23","78.75","0.02","-1.33","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","29","78.32","78.74","0.02","-1.24","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","30","78.17","78.74","0.01","-1.37","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","31","78.17","78.73","0.01","-1.36","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","32","78.11","78.75","0.02","-1.45","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","33","78.06","78.75","0.02","-1.50","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","34","77.77","78.75","0.03","-1.80","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","35","77.99","78.75","0.03","-1.58","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","36","77.79","78.76","0.03","-1.79","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","37","81.43","81.77","0.24","-1.37","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","38","85.24","85.65","0.33","-1.53","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","39","95.86","95.93","0.39","-1.25","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","40","97.23","97.46","0.32","-1.34","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","41","95.87","95.89","0.35","-1.16","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","42","95.89","95.89","0.27","-1.06","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","43","87.22","86.85","0.16","-0.58","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","44","85.01","84.50","0.13","-0.41","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","45","79.27","78.77","0.02","-0.31","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","46","79.38","78.75","0.03","-0.19","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","47","78.79","78.75","0.02","-0.77","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","24 Jan 2021","48","78.50","78.66","0.02","-0.97","0.00","0.18","0.3357","0.0000","0.2746"
"WEP","25 Jan 2021","1","86.52","86.78","0.02","-1.04","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","2","84.83","85.24","0.00","-1.17","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","3","84.75","84.88","0.00","-0.89","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","4","81.87","81.69","0.00","-0.58","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","5","83.85","83.97","0.00","-0.88","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","6","76.77","76.62","0.00","-0.61","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","7","76.55","76.38","0.00","-0.59","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","8","81.25","81.01","0.00","-0.52","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","9","76.50","76.49","0.00","-0.75","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","10","77.64","77.77","0.00","-0.89","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","11","78.89","78.99","0.00","-0.86","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","12","84.07","84.51","0.01","-1.21","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","13","83.28","84.10","0.03","-1.61","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","14","86.18","86.33","0.07","-0.98","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","15","75.91","75.71","0.05","-0.61","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","16","84.23","84.15","0.27","-0.95","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","17","86.38","86.15","0.32","-0.85","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","18","85.22","85.11","0.31","-0.96","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","19","85.19","85.16","0.27","-1.00","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","20","85.06","85.38","0.24","-1.32","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","21","95.65","95.77","0.37","-1.25","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","22","113.10","113.03","0.53","-1.22","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","23","95.97","95.77","0.36","-0.92","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","24","86.23","86.48","0.21","-1.22","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","25","84.77","85.17","0.19","-1.35","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","26","84.99","85.32","0.19","-1.28","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","27","88.68","88.77","0.23","-1.08","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","28","95.49","95.72","0.35","-1.34","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","29","95.31","95.66","0.35","-1.46","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","30","97.45","97.80","0.33","-1.44","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","31","98.96","99.65","0.34","-1.79","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","32","99.01","99.32","0.34","-1.41","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","33","95.14","95.78","0.34","-1.74","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","34","94.82","95.67","0.38","-1.99","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","35","92.29","93.31","0.35","-2.14","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","36","84.02","85.28","0.26","-2.28","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","37","84.67","85.28","0.30","-1.67","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","38","88.80","89.61","0.36","-1.93","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","39","95.53","95.97","0.49","-1.69","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","40","97.51","97.80","0.52","-1.57","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","41","95.49","95.67","0.35","-1.29","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","42","87.79","87.75","0.24","-0.96","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","43","85.24","85.20","0.18","-0.90","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","44","81.55","81.33","0.14","-0.68","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","45","81.46","81.31","0.00","-0.61","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","46","75.95","75.75","0.00","-0.56","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","47","74.80","74.73","0.00","-0.69","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","25 Jan 2021","48","71.13","71.35","0.00","-0.98","0.00","0.18","0.3357","0.0000","0.2450"
"WEP","26 Jan 2021","1","78.45","78.74","0.00","-1.04","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","2","78.90","78.62","0.00","-0.48","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","3","69.78","69.42","0.00","-0.40","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","4","69.48","69.29","0.00","-0.57","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","5","69.26","69.36","0.00","-0.86","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","6","68.84","68.84","0.00","-0.76","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","7","68.62","68.61","0.00","-0.75","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","8","68.33","68.51","0.00","-0.94","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","9","67.92","68.55","0.00","-1.39","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","10","68.58","68.61","0.00","-0.79","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","11","78.16","78.58","0.00","-1.18","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","12","80.34","81.14","0.00","-1.56","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","13","79.24","80.13","0.02","-1.67","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","14","87.88","88.84","0.02","-1.74","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","15","78.63","78.77","0.11","-1.01","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","16","85.10","85.13","0.21","-1.00","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","17","85.51","85.40","0.25","-0.90","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","18","92.38","92.42","0.21","-1.01","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","19","95.67","95.65","0.29","-1.03","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","20","95.70","95.75","0.24","-1.05","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","21","97.57","97.79","0.23","-1.21","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","22","97.71","97.82","0.22","-1.09","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","23","97.08","97.26","0.22","-1.16","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","24","88.78","88.97","0.21","-1.16","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","25","85.32","85.41","0.19","-1.04","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","26","85.38","85.70","0.19","-1.27","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","27","90.74","91.10","0.21","-1.32","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","28","95.13","95.66","0.22","-1.51","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","29","95.40","95.75","0.22","-1.33","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","30","96.71","97.23","0.21","-1.49","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","31","96.76","97.25","0.21","-1.46","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","32","97.03","97.78","0.21","-1.72","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","33","96.52","97.34","0.29","-1.87","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","34","109.98","110.86","0.29","-1.93","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","35","94.84","95.75","0.26","-1.93","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","36","94.41","95.63","0.29","-2.27","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","37","91.67","92.52","0.26","-1.87","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","38","100.13","100.94","0.30","-1.87","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","39","115.81","116.04","0.32","-1.31","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","40","109.75","110.29","0.29","-1.59","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","41","98.41","98.94","0.24","-1.53","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","42","97.25","97.70","0.20","-1.41","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","43","95.84","95.67","0.19","-0.78","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","44","84.08","84.28","0.06","-1.02","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","45","81.81","81.31","0.02","-0.28","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","46","79.07","78.80","0.01","-0.50","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","47","78.60","78.79","0.00","-0.95","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","26 Jan 2021","48","78.57","78.67","0.00","-0.86","0.00","0.18","0.3357","0.0000","0.2441"
"WEP","27 Jan 2021","1","81.34","81.61","0.00","-1.03","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","2","80.90","81.14","0.00","-1.00","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","3","78.93","78.73","0.00","-0.56","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","4","78.58","78.61","0.00","-0.79","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","5","78.73","78.61","0.00","-0.64","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","6","78.61","78.60","0.00","-0.75","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","7","78.63","78.43","0.00","-0.56","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","8","70.09","70.38","0.00","-1.05","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","9","70.85","70.90","0.00","-0.81","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","10","78.35","78.59","0.00","-1.00","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","11","78.16","78.59","0.00","-1.19","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","12","80.83","81.14","0.00","-1.07","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","13","79.12","79.51","0.02","-1.17","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","14","83.54","83.83","0.03","-1.08","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","15","78.48","78.77","0.13","-1.18","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","16","84.99","85.12","0.25","-1.14","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","17","91.87","91.91","0.32","-1.13","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","18","98.01","97.69","0.32","-0.76","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","19","101.22","101.20","0.30","-1.04","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","20","107.10","107.03","0.32","-1.01","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","21","115.94","116.07","0.29","-1.18","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","22","116.00","116.07","0.28","-1.11","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","23","114.11","113.97","0.24","-0.86","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","24","106.29","106.51","0.21","-1.19","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","25","97.61","97.75","0.19","-1.09","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","26","106.17","106.22","0.18","-0.99","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","27","112.60","113.07","0.21","-1.44","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","28","112.61","113.07","0.23","-1.45","0.00","0.18","0.3357","0.0000","0.2446"
"WEP","27 Jan 2021","29","115.72","116.13","0.22","-1.39","0.00","0.18","0.3357","0.0000","0.2446"
