weather_type,time,ambient_air_temperature,sky_temperature,ambient_air_absolute_humidity,irradiation_horizontal,irradiation_east,irradiation_south,irradiation_west,irradiation_north
cabauw_knmi,2016-01-01T01:00:00,6.94,-4.06,0.005107927,0,0,0,0,0
cabauw_knmi,2016-01-01T02:00:00,6.07,-4.93,0.005147183,0,0,0,0,0
cabauw_knmi,2016-01-01T03:00:00,6.28,-4.72,0.005375561,0,0,0,0,0
cabauw_knmi,2016-01-01T04:00:00,3.97,-7.03,0.004797037,0,0,0,0,0
cabauw_knmi,2016-01-01T05:00:00,3.3,-7.7,0.004599248,0,0,0,0,0
cabauw_knmi,2016-01-01T06:00:00,2.36,-8.64,0.004327181,0,0,0,0,0
cabauw_knmi,2016-01-01T07:00:00,2.62,-8.38,0.004458138,0,0,0,0,0
cabauw_knmi,2016-01-01T08:00:00,2.53,-8.47,0.004489354,0,0,0,0,0
cabauw_knmi,2016-01-01T09:00:00,1.99,-9.01,0.004325532,9.625487513,7.743405747,7.44645966,5.762548751,5.762548751
cabauw_knmi,2016-01-01T10:00:00,1.78,-9.22,0.004236672,39.83252003,24.49587156,24.70122306,23.833252,23.833252
cabauw_knmi,2016-01-01T11:00:00,1.75,-9.25,0.004249789,89.35864495,71.87872267,101.7002915,47.48586449,47.48586449
cabauw_knmi,2016-01-01T12:00:00,4.97,-6.03,0.005232133,207.4325284,147.0653141,501.9984674,67.79325284,67.79325284
cabauw_knmi,2016-01-01T13:00:00,5.8,-5.2,0.005294757,173.0125488,62.10125488,374.3499603,83.41563216,62.10125488
cabauw_knmi,2016-01-01T14:00:00,5.69,-5.31,0.005325737,131.7196097,65.77196097,173.5556619,100.8197015,65.77196097
cabauw_knmi,2016-01-01T15:00:00,4.69,-6.31,0.00525664,43.46164165,25.99616416,26.83742868,26.51205756,25.99616416
cabauw_knmi,2016-01-01T16:00:00,4.5,-6.5,0.005191727,11.86346501,7.086346501,7.802003199,7.781909354,7.086346501
cabauw_knmi,2016-01-01T17:00:00,4.4,-6.6,0.005155177,0,0,0,0,0
cabauw_knmi,2016-01-01T18:00:00,4.7,-6.3,0.005270704,0,0,0,0,0
cabauw_knmi,2016-01-01T19:00:00,5.15,-5.85,0.005391841,0,0,0,0,0
cabauw_knmi,2016-01-01T20:00:00,5.62,-5.38,0.005373559,0,0,0,0,0
cabauw_knmi,2016-01-01T21:00:00,5.41,-5.59,0.005211144,0,0,0,0,0
cabauw_knmi,2016-01-01T22:00:00,5.04,-5.96,0.005097814,0,0,0,0,0
cabauw_knmi,2016-01-01T23:00:00,5.23,-5.77,0.005099369,0,0,0,0,0
cabauw_knmi,2016-01-02T00:00:00,5.39,-5.61,0.00506182,0,0,0,0,0
cabauw_knmi,2016-01-02T01:00:00,5.46,-5.54,0.004980103,0,0,0,0,0
cabauw_knmi,2016-01-02T02:00:00,5.45,-5.55,0.004922905,0,0,0,0,0
cabauw_knmi,2016-01-02T03:00:00,5.59,-5.41,0.004828162,0,0,0,0,0
cabauw_knmi,2016-01-02T04:00:00,5.65,-5.35,0.004738757,0,0,0,0,0
cabauw_knmi,2016-01-02T05:00:00,5.65,-5.35,0.004714555,0,0,0,0,0
cabauw_knmi,2016-01-02T06:00:00,5.4,-5.6,0.004660073,0,0,0,0,0
cabauw_knmi,2016-01-02T07:00:00,5.3,-5.7,0.004674675,0,0,0,0,0
cabauw_knmi,2016-01-02T08:00:00,4.9,-6.1,0.004870777,0,0,0,0,0
cabauw_knmi,2016-01-02T09:00:00,4.93,-6.07,0.004965142,0,0,0,0,0
cabauw_knmi,2016-01-02T10:00:00,4.8,-6.2,0.005046538,22,13.2,13.2,13.2,13.2
cabauw_knmi,2016-01-02T11:00:00,5,-6,0.005172977,14.00281521,8.704090941,9.192359961,8.300281521,8.300281521
cabauw_knmi,2016-01-02T12:00:00,5.22,-5.78,0.005357081,53.8498834,32.36091033,33.13714891,32.18498834,32.18498834
cabauw_knmi,2016-01-02T13:00:00,5.82,-5.18,0.005484591,66.05902353,39.50590235,40.46965332,39.56986232,39.50590235
cabauw_knmi,2016-01-02T14:00:00,6.48,-4.52,0.005677812,125.0755369,74.90755369,76.01881977,75.26695195,74.90755369
cabauw_knmi,2016-01-02T15:00:00,6.73,-4.27,0.005728848,52.66365946,31.51636595,32.35800129,32.03101683,31.51636595
cabauw_knmi,2016-01-02T16:00:00,6.7,-4.3,0.005708248,21.56565319,12.90656532,13.62280232,13.60132731,12.90656532
cabauw_knmi,2016-01-02T17:00:00,6.35,-4.65,0.005612159,0,0,0,0,0
cabauw_knmi,2016-01-02T18:00:00,6.3,-4.7,0.005558894,0,0,0,0,0
cabauw_knmi,2016-01-02T19:00:00,6.35,-4.65,0.005578281,0,0,0,0,0
cabauw_knmi,2016-01-02T20:00:00,6.57,-4.43,0.005596731,0,0,0,0,0
cabauw_knmi,2016-01-02T21:00:00,6.3,-4.7,0.00550894,0,0,0,0,0
cabauw_knmi,2016-01-02T22:00:00,6.33,-4.67,0.005533761,0,0,0,0,0
cabauw_knmi,2016-01-02T23:00:00,6.4,-4.6,0.0056252,0,0,0,0,0
cabauw_knmi,2016-01-03T00:00:00,6.57,-4.43,0.005766759,0,0,0,0,0
cabauw_knmi,2016-01-03T01:00:00,6.9,-4.1,0.006055471,0,0,0,0,0
cabauw_knmi,2016-01-03T02:00:00,7.21,-3.79,0.006246216,0,0,0,0,0
cabauw_knmi,2016-01-03T03:00:00,7.6,-3.4,0.006424127,0,0,0,0,0
cabauw_knmi,2016-01-03T04:00:00,7.9,-3.1,0.006495255,0,0,0,0,0
cabauw_knmi,2016-01-03T05:00:00,7.99,-3.01,0.006468886,0,0,0,0,0
cabauw_knmi,2016-01-03T06:00:00,8.01,-2.99,0.006450523,0,0,0,0,0
cabauw_knmi,2016-01-03T07:00:00,7.9,-3.1,0.006442473,0,0,0,0,0
cabauw_knmi,2016-01-03T08:00:00,7.7,-3.3,0.006478266,0,0,0,0,0
cabauw_knmi,2016-01-03T09:00:00,7.53,-3.47,0.006077997,6.510477142,4.665999708,4.545049792,3.901047714,3.901047714
cabauw_knmi,2016-01-03T10:00:00,7.27,-3.73,0.005818258,27.52170102,17.05816953,17.23827032,16.4521701,16.4521701
cabauw_knmi,2016-01-03T11:00:00,7.27,-3.73,0.005665488,52.00380359,31.50614313,31.9913465,31.10038036,31.10038036
cabauw_knmi,2016-01-03T12:00:00,7.49,-3.51,0.00573168,93.80095533,56.32239753,56.94125721,56.18009553,56.18009553
cabauw_knmi,2016-01-03T13:00:00,7.69,-3.31,0.005498119,133.1268704,75.26268704,109.3682066,77.46232354,75.26268704
cabauw_knmi,2016-01-03T14:00:00,7.66,-3.34,0.005416341,133.6741012,77.06741012,102.1643543,85.14138346,77.06741012
cabauw_knmi,2016-01-03T15:00:00,7.39,-3.61,0.00535191,68.84606075,40.93460608,44.72338835,43.24513031,40.93460608
cabauw_knmi,2016-01-03T16:00:00,7.42,-3.58,0.005037706,21.66794813,12.96679481,13.68354832,13.66080307,12.96679481
cabauw_knmi,2016-01-03T17:00:00,7.06,-3.94,0.004817829,0,0,0,0,0
cabauw_knmi,2016-01-03T18:00:00,6.71,-4.29,0.004955666,0,0,0,0,0
cabauw_knmi,2016-01-03T19:00:00,6.42,-4.58,0.004950777,0,0,0,0,0
cabauw_knmi,2016-01-03T20:00:00,5.87,-5.13,0.005068366,0,0,0,0,0
cabauw_knmi,2016-01-03T21:00:00,5.7,-5.3,0.005223662,0,0,0,0,0
cabauw_knmi,2016-01-03T22:00:00,5.64,-5.36,0.005263236,0,0,0,0,0
cabauw_knmi,2016-01-03T23:00:00,5.5,-5.5,0.005239861,0,0,0,0,0
cabauw_knmi,2016-01-04T00:00:00,5.47,-5.53,0.005268755,0,0,0,0,0
cabauw_knmi,2016-01-04T01:00:00,5.32,-5.68,0.005231548,0,0,0,0,0
cabauw_knmi,2016-01-04T02:00:00,4.87,-6.13,0.005050915,0,0,0,0,0
cabauw_knmi,2016-01-04T03:00:00,4.6,-6.4,0.004995676,0,0,0,0,0
cabauw_knmi,2016-01-04T04:00:00,4.3,-6.7,0.005044761,0,0,0,0,0
cabauw_knmi,2016-01-04T05:00:00,4.35,-6.65,0.005119461,0,0,0,0,0
cabauw_knmi,2016-01-04T06:00:00,4.61,-6.39,0.005265695,0,0,0,0,0
cabauw_knmi,2016-01-04T07:00:00,4.8,-6.2,0.005325646,0,0,0,0,0
cabauw_knmi,2016-01-04T08:00:00,5.1,-5.9,0.00544043,0,0,0,0,0
cabauw_knmi,2016-01-04T09:00:00,5.15,-5.85,0.005515222,5.610998567,4.127633687,4.003209597,3.361099857,3.361099857
cabauw_knmi,2016-01-04T10:00:00,5.78,-5.22,0.005725255,34.72250449,21.38008101,21.55681062,20.77225045,20.77225045
cabauw_knmi,2016-01-04T11:00:00,6.34,-4.66,0.005843727,60.80491944,36.78820933,37.27030909,36.38049194,36.38049194
cabauw_knmi,2016-01-04T12:00:00,6.7,-4.3,0.005867981,89.25263152,53.60508444,54.37596901,53.42526315,53.42526315
cabauw_knmi,2016-01-04T13:00:00,7.25,-3.75,0.006048699,54.86239226,32.78623923,33.74931229,32.84657638,32.78623923
cabauw_knmi,2016-01-04T14:00:00,7.65,-3.35,0.006037162,50.63353808,30.26335381,31.18942421,30.55975483,30.26335381
cabauw_knmi,2016-01-04T15:00:00,7.52,-3.48,0.006099692,14.66803571,8.716803571,9.55901591,9.229094871,8.716803571
cabauw_knmi,2016-01-04T16:00:00,7.17,-3.83,0.006202185,11.1703483,6.66703483,7.38423989,7.360337087,6.66703483
cabauw_knmi,2016-01-04T17:00:00,7.1,-3.9,0.006126669,0,0,0,0,0
cabauw_knmi,2016-01-04T18:00:00,6.9,-4.1,0.006032736,0,0,0,0,0
cabauw_knmi,2016-01-04T19:00:00,6.81,-4.19,0.006110514,0,0,0,0,0
cabauw_knmi,2016-01-04T20:00:00,6.94,-4.06,0.006056802,0,0,0,0,0
cabauw_knmi,2016-01-04T21:00:00,7.04,-3.96,0.006000612,0,0,0,0,0
cabauw_knmi,2016-01-04T22:00:00,7.16,-3.84,0.005942441,0,0,0,0,0
cabauw_knmi,2016-01-04T23:00:00,7.22,-3.78,0.005904318,0,0,0,0,0
cabauw_knmi,2016-01-05T00:00:00,7.27,-3.73,0.005876166,0,0,0,0,0
cabauw_knmi,2016-01-05T01:00:00,6.96,-4.04,0.005803486,0,0,0,0,0
cabauw_knmi,2016-01-05T02:00:00,6.85,-4.15,0.005738348,0,0,0,0,0
cabauw_knmi,2016-01-05T03:00:00,6.83,-4.17,0.005754597,0,0,0,0,0
cabauw_knmi,2016-01-05T04:00:00,6.5,-4.5,0.005717579,0,0,0,0,0
cabauw_knmi,2016-01-05T05:00:00,5.42,-5.58,0.005377262,0,0,0,0,0
cabauw_knmi,2016-01-05T06:00:00,6.47,-4.53,0.005598819,0,0,0,0,0
cabauw_knmi,2016-01-05T07:00:00,6.45,-4.55,0.005475701,0,0,0,0,0
cabauw_knmi,2016-01-05T08:00:00,6.45,-4.55,0.005425551,0,0,0,0,0
cabauw_knmi,2016-01-05T09:00:00,6.51,-4.49,0.005368644,3.911643175,3.109304335,2.981340348,2.341164318,2.341164318
cabauw_knmi,2016-01-05T10:00:00,6.78,-4.22,0.005476577,29.02343412,17.96201735,18.13532599,17.35234341,17.35234341
cabauw_knmi,2016-01-05T11:00:00,6.99,-4.01,0.00548958,34.10616236,20.7702875,21.24924807,20.36061624,20.36061624
cabauw_knmi,2016-01-05T12:00:00,7.36,-3.64,0.005577825,78.95419476,47.42717092,48.19534128,47.24541948,47.24541948
cabauw_knmi,2016-01-05T13:00:00,7.64,-3.36,0.005565704,66.56426112,39.80642611,40.7690976,39.86498942,39.80642611
cabauw_knmi,2016-01-05T14:00:00,7.67,-3.33,0.005627021,69.73567714,41.72356771,42.64957374,42.018473,41.72356771
cabauw_knmi,2016-01-05T15:00:00,8,-3,0.005670862,49.57039127,29.65703913,30.49945563,30.16821546,29.65703913
cabauw_knmi,2016-01-05T16:00:00,7.58,-3.42,0.005788514,12.77285208,7.627285208,8.344875694,8.319929755,7.627285208
cabauw_knmi,2016-01-05T17:00:00,7.3,-3.7,0.00569991,0,0,0,0,0
cabauw_knmi,2016-01-05T18:00:00,7.43,-3.57,0.005587258,0,0,0,0,0
cabauw_knmi,2016-01-05T19:00:00,7.21,-3.79,0.005710905,0,0,0,0,0
cabauw_knmi,2016-01-05T20:00:00,6.8,-4.2,0.005909331,0,0,0,0,0
cabauw_knmi,2016-01-05T21:00:00,6.9,-4.1,0.005947918,0,0,0,0,0
cabauw_knmi,2016-01-05T22:00:00,6.8,-4.2,0.005913473,0,0,0,0,0
cabauw_knmi,2016-01-05T23:00:00,6.51,-4.49,0.005807921,0,0,0,0,0
cabauw_knmi,2016-01-06T00:00:00,6.6,-4.4,0.005845627,0,0,0,0,0
cabauw_knmi,2016-01-06T01:00:00,6.33,-4.67,0.005773578,0,0,0,0,0
cabauw_knmi,2016-01-06T02:00:00,6.35,-4.65,0.005813764,0,0,0,0,0
cabauw_knmi,2016-01-06T03:00:00,6.17,-4.83,0.005811474,0,0,0,0,0
cabauw_knmi,2016-01-06T04:00:00,5.27,-5.73,0.00544994,0,0,0,0,0
cabauw_knmi,2016-01-06T05:00:00,4.7,-6.3,0.005245503,0,0,0,0,0
cabauw_knmi,2016-01-06T06:00:00,4.7,-6.3,0.005288154,0,0,0,0,0
cabauw_knmi,2016-01-06T07:00:00,4.46,-6.54,0.005152196,0,0,0,0,0
cabauw_knmi,2016-01-06T08:00:00,3.88,-7.12,0.004969691,0,0,0,0,0
cabauw_knmi,2016-01-06T09:00:00,3.43,-7.57,0.004843108,2.712411141,2.391009928,2.259443227,1.621241114,1.621241114
cabauw_knmi,2016-01-06T10:00:00,3.41,-7.59,0.00480457,39.42448977,24.20397657,24.3738172,23.59244898,23.59244898
cabauw_knmi,2016-01-06T11:00:00,3.66,-7.34,0.00484636,0,0,0,0,0
cabauw_knmi,2016-01-06T12:00:00,3.86,-7.14,0.004872674,78.85588311,47.3692543,48.13468822,47.18558831,47.18558831
cabauw_knmi,2016-01-06T13:00:00,4.19,-6.81,0.004939746,103.8662516,62.18662516,63.14885276,62.24344199,62.18662516
cabauw_knmi,2016-01-06T14:00:00,3.94,-7.06,0.004805674,63.33793248,37.88379325,38.80968585,38.17724006,37.88379325
cabauw_knmi,2016-01-06T15:00:00,3.56,-7.44,0.004722091,46.47285641,27.79728564,28.63984874,28.30739159,27.79728564
cabauw_knmi,2016-01-06T16:00:00,3.4,-7.6,0.004665668,9.075457804,5.40754578,6.125454389,6.099581437,5.40754578
cabauw_knmi,2016-01-06T17:00:00,3.12,-7.88,0.004589,0,0,0,0,0
cabauw_knmi,2016-01-06T18:00:00,3,-8,0.004582556,0,0,0,0,0
cabauw_knmi,2016-01-06T19:00:00,3,-8,0.004612371,0,0,0,0,0
cabauw_knmi,2016-01-06T20:00:00,2.9,-8.1,0.004576668,0,0,0,0,0
cabauw_knmi,2016-01-06T21:00:00,2.7,-8.3,0.004567198,0,0,0,0,0
cabauw_knmi,2016-01-06T22:00:00,2.7,-8.3,0.004637765,0,0,0,0,0
cabauw_knmi,2016-01-06T23:00:00,3.24,-7.76,0.004862351,0,0,0,0,0
cabauw_knmi,2016-01-07T00:00:00,3.52,-7.48,0.00496031,0,0,0,0,0
cabauw_knmi,2016-01-07T01:00:00,4.16,-6.84,0.005190869,0,0,0,0,0
cabauw_knmi,2016-01-07T02:00:00,4.6,-6.4,0.005354885,0,0,0,0,0
cabauw_knmi,2016-01-07T03:00:00,5.11,-5.89,0.005556376,0,0,0,0,0
cabauw_knmi,2016-01-07T04:00:00,5.33,-5.67,0.005517553,0,0,0,0,0
cabauw_knmi,2016-01-07T05:00:00,5.6,-5.4,0.005419807,0,0,0,0,0
cabauw_knmi,2016-01-07T06:00:00,5.63,-5.37,0.005350539,0,0,0,0,0
cabauw_knmi,2016-01-07T07:00:00,5.84,-5.16,0.005297285,0,0,0,0,0
cabauw_knmi,2016-01-07T08:00:00,6.01,-4.99,0.005290101,0,0,0,0,0
cabauw_knmi,2016-01-07T09:00:00,5.95,-5.05,0.005218953,4.309311808,3.12092408,3.026263595,2.580931181,2.580931181
cabauw_knmi,2016-01-07T10:00:00,6.27,-4.73,0.005175482,18.91310413,11.84336099,11.99305653,11.29131041,11.29131041
cabauw_knmi,2016-01-07T11:00:00,6.73,-4.27,0.005143349,25,15,15,15,15
cabauw_knmi,2016-01-07T12:00:00,6.75,-4.25,0.005168367,26.9,16.14,16.14,16.14,16.14
cabauw_knmi,2016-01-07T13:00:00,6.27,-4.73,0.005484808,17.6,10.56,10.56,10.56,10.56
cabauw_knmi,2016-01-07T14:00:00,6.3,-4.7,0.005508039,27.7,16.62,16.62,16.62,16.62
cabauw_knmi,2016-01-07T15:00:00,6,-5,0.005449393,32.3,19.38,19.38,19.38,19.38
cabauw_knmi,2016-01-07T16:00:00,5.4,-5.6,0.005434472,11.62344912,6.962344912,7.177792384,7.169787736,6.962344912
cabauw_knmi,2016-01-07T17:00:00,5.79,-5.21,0.005648021,0,0,0,0,0
cabauw_knmi,2016-01-07T18:00:00,7.35,-3.65,0.006327216,0,0,0,0,0
cabauw_knmi,2016-01-07T19:00:00,7.16,-3.84,0.005286133,0,0,0,0,0
cabauw_knmi,2016-01-07T20:00:00,7.4,-3.6,0.004789151,0,0,0,0,0
cabauw_knmi,2016-01-07T21:00:00,7.44,-3.56,0.004511658,0,0,0,0,0
cabauw_knmi,2016-01-07T22:00:00,7.02,-3.98,0.004419214,0,0,0,0,0
cabauw_knmi,2016-01-07T23:00:00,6.59,-4.41,0.004295381,0,0,0,0,0
cabauw_knmi,2016-01-08T00:00:00,6.26,-4.74,0.004314601,0,0,0,0,0
cabauw_knmi,2016-01-08T01:00:00,6.67,-4.33,0.004266796,0,0,0,0,0
cabauw_knmi,2016-01-08T02:00:00,6.34,-4.66,0.004277599,0,0,0,0,0
cabauw_knmi,2016-01-08T03:00:00,5.95,-5.05,0.004228918,0,0,0,0,0
cabauw_knmi,2016-01-08T04:00:00,5.78,-5.22,0.004161555,0,0,0,0,0
cabauw_knmi,2016-01-08T05:00:00,5.95,-5.05,0.004015674,0,0,0,0,0
cabauw_knmi,2016-01-08T06:00:00,5.28,-5.72,0.003945255,0,0,0,0,0
cabauw_knmi,2016-01-08T07:00:00,5.93,-5.07,0.004097921,0,0,0,0,0
cabauw_knmi,2016-01-08T08:00:00,5.19,-5.81,0.004235069,0,0,0,0,0
cabauw_knmi,2016-01-08T09:00:00,3.45,-7.55,0.004388027,9.614317579,6.534518766,6.395570138,5.761431758,5.761431758
cabauw_knmi,2016-01-08T10:00:00,4.13,-6.87,0.004444112,89.73479778,216.9436641,265.0598599,35.07347978,35.07347978
cabauw_knmi,2016-01-08T11:00:00,5.3,-5.7,0.00465658,176.2847906,267.2835528,511.6759357,50.92847906,50.92847906
cabauw_knmi,2016-01-08T12:00:00,6.34,-4.66,0.004914065,232.3235635,175.1328457,646.4240789,58.88235635,58.88235635
cabauw_knmi,2016-01-08T13:00:00,7.37,-3.63,0.005148663,241.9908267,62.79908267,648.1766312,95.32767163,62.79908267
cabauw_knmi,2016-01-08T14:00:00,7.75,-3.25,0.005307984,197.135925,57.4635925,521.1468528,203.0779321,57.4635925
cabauw_knmi,2016-01-08T15:00:00,8.19,-2.81,0.005079561,193.8737517,71.38737517,496.6034277,327.7760984,71.38737517
cabauw_knmi,2016-01-08T16:00:00,6.26,-4.74,0.004727756,51.97388251,19.89738825,220.170078,212.5387898,19.89738825
cabauw_knmi,2016-01-08T17:00:00,3.95,-7.05,0.004310988,0,0,0,0,0
cabauw_knmi,2016-01-08T18:00:00,3.13,-7.87,0.004176157,0,0,0,0,0
cabauw_knmi,2016-01-08T19:00:00,3.67,-7.33,0.004282475,0,0,0,0,0
cabauw_knmi,2016-01-08T20:00:00,3.09,-7.91,0.004129571,0,0,0,0,0
cabauw_knmi,2016-01-08T21:00:00,3.26,-7.74,0.004136017,0,0,0,0,0
cabauw_knmi,2016-01-08T22:00:00,2.48,-8.52,0.004053911,0,0,0,0,0
cabauw_knmi,2016-01-08T23:00:00,1.81,-9.19,0.003966942,0,0,0,0,0
cabauw_knmi,2016-01-09T00:00:00,1.19,-9.81,0.003877132,0,0,0,0,0
cabauw_knmi,2016-01-09T01:00:00,1.64,-9.36,0.003989657,0,0,0,0,0
cabauw_knmi,2016-01-09T02:00:00,1.46,-9.54,0.004019681,0,0,0,0,0
cabauw_knmi,2016-01-09T03:00:00,2.73,-8.27,0.004436046,0,0,0,0,0
cabauw_knmi,2016-01-09T04:00:00,2.93,-8.07,0.004519039,0,0,0,0,0
cabauw_knmi,2016-01-09T05:00:00,3.33,-7.67,0.004678138,0,0,0,0,0
cabauw_knmi,2016-01-09T06:00:00,4.56,-6.44,0.005162479,0,0,0,0,0
cabauw_knmi,2016-01-09T07:00:00,5.11,-5.89,0.005262525,0,0,0,0,0
cabauw_knmi,2016-01-09T08:00:00,5.18,-5.82,0.00523236,0,0,0,0,0
cabauw_knmi,2016-01-09T09:00:00,5.11,-5.89,0.005178776,6.520093004,4.909213756,4.723675569,3.9020093,3.9020093
cabauw_knmi,2016-01-09T10:00:00,5.48,-5.52,0.005338708,55.95955002,35.12391923,35.5696301,33.395955,33.395955
cabauw_knmi,2016-01-09T11:00:00,6.33,-4.67,0.005474124,125.2708186,76.4385796,78.34957416,74.72708186,74.72708186
cabauw_knmi,2016-01-09T12:00:00,6.72,-4.28,0.005524483,108.66169,65.25546507,66.01257554,65.066169,65.066169
cabauw_knmi,2016-01-09T13:00:00,6.96,-4.04,0.005681427,142.8912928,85.48912928,87.21827684,85.58229628,85.48912928
cabauw_knmi,2016-01-09T14:00:00,6.82,-4.18,0.005618164,17.5,10.5,10.5,10.5,10.5
cabauw_knmi,2016-01-09T15:00:00,7.53,-3.47,0.005708898,53.3808928,31.93808928,32.7807364,32.44526147,31.93808928
cabauw_knmi,2016-01-09T16:00:00,7.63,-3.37,0.005723033,20.38386882,12.18838688,12.90683416,12.8788936,12.18838688
cabauw_knmi,2016-01-09T17:00:00,7.63,-3.37,0.005780435,0,0,0,0,0
cabauw_knmi,2016-01-09T18:00:00,7.26,-3.74,0.005832603,0,0,0,0,0
cabauw_knmi,2016-01-09T19:00:00,7.13,-3.87,0.005846291,0,0,0,0,0
cabauw_knmi,2016-01-09T20:00:00,6.73,-4.27,0.005563234,0,0,0,0,0
cabauw_knmi,2016-01-09T21:00:00,6.27,-4.73,0.005409424,0,0,0,0,0
cabauw_knmi,2016-01-09T22:00:00,5.71,-5.29,0.005273015,0,0,0,0,0
cabauw_knmi,2016-01-09T23:00:00,5.94,-5.06,0.005291121,0,0,0,0,0
cabauw_knmi,2016-01-10T00:00:00,6.53,-4.47,0.005395536,0,0,0,0,0
cabauw_knmi,2016-01-10T01:00:00,7.89,-3.11,0.00571321,0,0,0,0,0
cabauw_knmi,2016-01-10T02:00:00,7.84,-3.16,0.005662535,0,0,0,0,0
cabauw_knmi,2016-01-10T03:00:00,7.95,-3.05,0.005979312,0,0,0,0,0
cabauw_knmi,2016-01-10T04:00:00,8.28,-2.72,0.005885886,0,0,0,0,0
cabauw_knmi,2016-01-10T05:00:00,7.69,-3.31,0.005693906,0,0,0,0,0
cabauw_knmi,2016-01-10T06:00:00,7.36,-3.64,0.005692682,0,0,0,0,0
cabauw_knmi,2016-01-10T07:00:00,6.82,-4.18,0.005554334,0,0,0,0,0
cabauw_knmi,2016-01-10T08:00:00,6.36,-4.64,0.005330649,0,0,0,0,0
cabauw_knmi,2016-01-10T09:00:00,5.84,-5.16,0.00510887,15.59696618,13.81324253,12.96328004,9.309696618,9.309696618
cabauw_knmi,2016-01-10T10:00:00,6.22,-4.78,0.005106709,100.177039,319.609395,392.4711795,29.6677039,29.6677039
cabauw_knmi,2016-01-10T11:00:00,7.23,-3.77,0.005250046,242.1542561,296.6280679,520.9548101,93.36542561,93.36542561
cabauw_knmi,2016-01-10T12:00:00,7.83,-3.17,0.005307039,230.7035342,153.1612578,340.9830791,105.5703534,105.5703534
cabauw_knmi,2016-01-10T13:00:00,8.47,-2.53,0.005258019,146.1770224,77.66770224,147.653147,81.32292985,77.66770224
cabauw_knmi,2016-01-10T14:00:00,8.09,-2.91,0.005217064,47.9,28.74,28.74,28.74,28.74
cabauw_knmi,2016-01-10T15:00:00,8.24,-2.76,0.005391236,73.0837794,43.75837794,44.60093096,44.26466791,43.75837794
cabauw_knmi,2016-01-10T16:00:00,6.98,-4.02,0.005423637,22.6,13.56,13.56,13.56,13.56
cabauw_knmi,2016-01-10T17:00:00,6.1,-4.9,0.005258666,0,0,0,0,0
cabauw_knmi,2016-01-10T18:00:00,5.8,-5.2,0.005295241,0,0,0,0,0
cabauw_knmi,2016-01-10T19:00:00,6.06,-4.94,0.00549594,0,0,0,0,0
cabauw_knmi,2016-01-10T20:00:00,5.34,-5.66,0.005262643,0,0,0,0,0
cabauw_knmi,2016-01-10T21:00:00,5.04,-5.96,0.005191079,0,0,0,0,0
cabauw_knmi,2016-01-10T22:00:00,5.83,-5.17,0.005410748,0,0,0,0,0
cabauw_knmi,2016-01-10T23:00:00,5.87,-5.13,0.00499634,0,0,0,0,0
cabauw_knmi,2016-01-11T00:00:00,4.9,-6.1,0.00496579,0,0,0,0,0
cabauw_knmi,2016-01-11T01:00:00,4.4,-6.6,0.005097457,0,0,0,0,0
cabauw_knmi,2016-01-11T02:00:00,4.12,-6.88,0.004971001,0,0,0,0,0
cabauw_knmi,2016-01-11T03:00:00,3.56,-7.44,0.004809653,0,0,0,0,0
cabauw_knmi,2016-01-11T04:00:00,2.88,-8.12,0.004597406,0,0,0,0,0
cabauw_knmi,2016-01-11T05:00:00,2.82,-8.18,0.004566065,0,0,0,0,0
cabauw_knmi,2016-01-11T06:00:00,2.62,-8.38,0.00448776,0,0,0,0,0
cabauw_knmi,2016-01-11T07:00:00,2.08,-8.92,0.00433434,0,0,0,0,0
cabauw_knmi,2016-01-11T08:00:00,2.72,-8.28,0.004502129,0,0,0,0,0
cabauw_knmi,2016-01-11T09:00:00,2.85,-8.15,0.004505986,4.018103973,3.17999775,3.029581605,2.401810397,2.401810397
cabauw_knmi,2016-01-11T10:00:00,3.92,-7.08,0.004773237,21.53164996,13.47404372,13.62593786,12.853165,12.853165
cabauw_knmi,2016-01-11T11:00:00,4.66,-6.34,0.004958369,27.21625871,16.64288926,17.10240355,16.22162587,16.22162587
cabauw_knmi,2016-01-11T12:00:00,5.02,-5.98,0.005248531,13.4,8.04,8.04,8.04,8.04
cabauw_knmi,2016-01-11T13:00:00,5.42,-5.58,0.005453463,59.3223877,35.48223877,36.24972473,35.52108475,35.48223877
cabauw_knmi,2016-01-11T14:00:00,5.71,-5.29,0.005585304,43.35054084,25.93505408,26.48979138,26.10711219,25.93505408
cabauw_knmi,2016-01-11T15:00:00,6.06,-4.94,0.005784876,44.88676685,26.83867669,27.68107279,27.34413385,26.83867669
cabauw_knmi,2016-01-11T16:00:00,6.4,-4.6,0.005797177,35.77942667,20.92794267,29.54931834,29.20482128,20.92794267
cabauw_knmi,2016-01-11T17:00:00,5.7,-5.3,0.005628793,0,0,0,0,0
cabauw_knmi,2016-01-11T18:00:00,5.83,-5.17,0.005693371,0,0,0,0,0
cabauw_knmi,2016-01-11T19:00:00,6.6,-4.4,0.005739832,0,0,0,0,0
cabauw_knmi,2016-01-11T20:00:00,6.33,-4.67,0.005714427,0,0,0,0,0
cabauw_knmi,2016-01-11T21:00:00,6.4,-4.6,0.0057082,0,0,0,0,0
cabauw_knmi,2016-01-11T22:00:00,6.27,-4.73,0.005669437,0,0,0,0,0
