"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","03 Oct 2021","36","12.86"
"MFP","03 Oct 2021","37","26.42"
"MFP","03 Oct 2021","38","26.23"
"MFP","03 Oct 2021","39","24.69"
"MFP","03 Oct 2021","40","24.69"
"MFP","03 Oct 2021","41","13.30"
"MFP","03 Oct 2021","42","12.12"
"MFP","03 Oct 2021","43","12.11"
"MFP","03 Oct 2021","44","9.88"
"MFP","03 Oct 2021","45","2.19"
"MFP","03 Oct 2021","46","1.32"
"MFP","03 Oct 2021","47","1.11"
"MFP","03 Oct 2021","48","1.00"
"MFP","04 Oct 2021","1","1.00"
"MFP","04 Oct 2021","2","0.60"
"MFP","04 Oct 2021","3","0.50"
"MFP","04 Oct 2021","4","0.01"
"MFP","04 Oct 2021","5","0.01"
"MFP","04 Oct 2021","6","0.01"
"MFP","04 Oct 2021","7","0.01"
"MFP","04 Oct 2021","8","0.01"
"MFP","04 Oct 2021","9","0.01"
"MFP","04 Oct 2021","10","0.01"
"MFP","04 Oct 2021","11","0.01"
"MFP","04 Oct 2021","12","1.10"
"MFP","04 Oct 2021","13","1.33"
"MFP","04 Oct 2021","14","1.33"
"MFP","04 Oct 2021","15","9.88"
"MFP","04 Oct 2021","16","12.12"
"MFP","04 Oct 2021","17","12.12"
"MFP","04 Oct 2021","18","13.11"
"MFP","04 Oct 2021","19","8.51"
"MFP","04 Oct 2021","20","1.33"
"MFP","04 Oct 2021","21","1.33"
"MFP","04 Oct 2021","22","1.14"
"MFP","04 Oct 2021","23","1.00"
"MFP","04 Oct 2021","24","1.00"
"MFP","04 Oct 2021","25","1.00"
"MFP","04 Oct 2021","26","1.00"
"MFP","04 Oct 2021","27","1.26"
"MFP","04 Oct 2021","28","1.28"
"MFP","04 Oct 2021","29","1.28"
"MFP","04 Oct 2021","30","1.20"
"MFP","04 Oct 2021","31","2.28"
"MFP","04 Oct 2021","32","2.28"
"MFP","04 Oct 2021","33","2.70"
"MFP","04 Oct 2021","34","8.00"
"MFP","04 Oct 2021","35","8.00"
"MFP","04 Oct 2021","36","1.28"
"MFP","04 Oct 2021","37","8.00"
"MFP","04 Oct 2021","38","3.12"
"MFP","04 Oct 2021","39","1.33"
"MFP","04 Oct 2021","40","2.28"
"MFP","04 Oct 2021","41","1.20"
"MFP","04 Oct 2021","42","1.16"
"MFP","04 Oct 2021","43","1.04"
"MFP","04 Oct 2021","44","8.00"
"MFP","04 Oct 2021","45","13.11"
"MFP","04 Oct 2021","46","8.30"
"MFP","04 Oct 2021","47","8.02"
"MFP","04 Oct 2021","48","3.00"
"MFP","05 Oct 2021","1","1.00"
"MFP","05 Oct 2021","2","0.88"
"MFP","05 Oct 2021","3","0.01"
"MFP","05 Oct 2021","4","0.50"
"MFP","05 Oct 2021","5","0.01"
"MFP","05 Oct 2021","6","0.01"
"MFP","05 Oct 2021","7","0.01"
"MFP","05 Oct 2021","8","0.01"
"MFP","05 Oct 2021","9","0.01"
"MFP","05 Oct 2021","10","0.01"
"MFP","05 Oct 2021","11","0.50"
"MFP","05 Oct 2021","12","1.10"
"MFP","05 Oct 2021","13","2.00"
