time,ambient_air_temperature,sky_temperature,irradiation_horizontal,irradiation_east,irradiation_south,irradiation_west,irradiation_north,cea_office_internal_gain_occupancy,cea_office_internal_gain_appliances,cea_office_warm_water_demand,constant
17:00:00,28.972054794520552,19.775360077452017,340.25736525643856,126.72693918364367,157.99960401504117,314.34157491778046,158.9229697796437,0.691095890410957,0.7273972602739762,0.0,1.0
17:30:00,28.690000000000005,19.434701802767112,265.0530914052054,101.75192176313692,127.55719632950672,273.04663284716406,129.4499349149452,0.4595890410958908,0.5849315068493136,0.0,1.0
18:00:00,28.407945205479457,19.094043528082164,189.84881755397265,76.77690434263012,97.11478864397264,231.7516907765479,99.97690005024666,0.22808219178082037,0.44246575342465777,0.0,1.0
18:30:00,28.063835616438368,18.66263965853424,115.40223168254805,48.536037413413716,60.02700241185209,136.23525654612607,61.331317811934326,0.1496575342465757,0.4068493150684933,0.0,1.0
19:00:00,27.719726027397247,18.231235788986265,40.955645811123304,20.29517048419726,22.93921617973151,40.7188223157041,22.685735573621916,0.07123287671232904,0.3712328767123302,0.0,1.0
19:30:00,27.4645205479452,17.79669012124655,20.477822905561652,10.14758524209863,11.469608089865755,20.35941115785205,11.342867786810958,0.07123287671232904,0.3712328767123302,0.0,1.0
20:00:00,27.209315068493133,17.362144453506836,0.0,0.0,0.0,0.0,0.0,0.07123287671232904,0.3712328767123302,0.0,1.0
20:30:00,27.091506849315067,17.29407044891782,0.0,0.0,0.0,0.0,0.0,0.07123287671232904,0.3712328767123302,0.0,1.0
21:00:00,26.973698630136976,17.225996444328757,0.0,0.0,0.0,0.0,0.0,0.07123287671232904,0.3712328767123302,0.0,1.0
21:30:00,26.868493150684927,17.097716141397264,0.0,0.0,0.0,0.0,0.0,0.07123287671232904,0.3712328767123302,0.0,1.0
22:00:00,26.763287671232867,16.96943583846574,0.0,0.0,0.0,0.0,0.0,0.07123287671232904,0.3712328767123302,0.0,1.0
22:30:00,26.68260273972606,16.849191823726038,0.0,0.0,0.0,0.0,0.0,0.053424657534246314,0.3712328767123302,0.0,1.0
23:00:00,26.601917808219195,16.728947808986305,0.0,0.0,0.0,0.0,0.0,0.03561643835616452,0.3712328767123302,0.0,1.0
23:30:00,26.521917808219193,16.70240761878082,0.0,0.0,0.0,0.0,0.0,0.032054794520548054,0.3641095890410965,0.0,1.0
