"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","05 Apr 2021","1","1.33"
"MFP","05 Apr 2021","2","1.00"
"MFP","05 Apr 2021","3","0.88"
"MFP","05 Apr 2021","4","0.60"
"MFP","05 Apr 2021","5","0.60"
"MFP","05 Apr 2021","6","0.60"
"MFP","05 Apr 2021","7","0.60"
"MFP","05 Apr 2021","8","0.10"
"MFP","05 Apr 2021","9","0.56"
"MFP","05 Apr 2021","10","0.60"
"MFP","05 Apr 2021","11","0.60"
"MFP","05 Apr 2021","12","1.92"
"MFP","05 Apr 2021","13","7.52"
"MFP","05 Apr 2021","14","6.35"
"MFP","05 Apr 2021","15","7.28"
"MFP","05 Apr 2021","16","11.78"
"MFP","05 Apr 2021","17","18.31"
"MFP","05 Apr 2021","18","21.21"
"MFP","05 Apr 2021","19","36.39"
"MFP","05 Apr 2021","20","184.99"
"MFP","05 Apr 2021","21","184.99"
"MFP","05 Apr 2021","22","184.99"
"MFP","05 Apr 2021","23","184.99"
"MFP","05 Apr 2021","24","184.99"
"MFP","05 Apr 2021","25","184.89"
"MFP","05 Apr 2021","26","170.87"
"MFP","05 Apr 2021","27","184.99"
"MFP","05 Apr 2021","28","198.32"
"MFP","05 Apr 2021","29","195.92"
"MFP","05 Apr 2021","30","195.92"
"MFP","05 Apr 2021","31","186.00"
"MFP","05 Apr 2021","32","186.00"
"MFP","05 Apr 2021","33","170.04"
"MFP","05 Apr 2021","34","184.99"
"MFP","05 Apr 2021","35","180.99"
"MFP","05 Apr 2021","36","50.39"
"MFP","05 Apr 2021","37","15.00"
"MFP","05 Apr 2021","38","12.34"
"MFP","05 Apr 2021","39","12.13"
"MFP","05 Apr 2021","40","12.12"
"MFP","05 Apr 2021","41","9.88"
"MFP","05 Apr 2021","42","8.33"
"MFP","05 Apr 2021","43","1.20"
"MFP","05 Apr 2021","44","1.20"
"MFP","05 Apr 2021","45","0.90"
"MFP","05 Apr 2021","46","1.28"
"MFP","05 Apr 2021","47","1.10"
"MFP","05 Apr 2021","48","1.00"
"MFP","06 Apr 2021","1","1.00"
"MFP","06 Apr 2021","2","0.60"
