"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","08 May 2021","37","2.32"
"MFP","08 May 2021","38","2.22"
"MFP","08 May 2021","39","1.73"
"MFP","08 May 2021","40","2.86"
"MFP","08 May 2021","41","1.73"
"MFP","08 May 2021","42","1.32"
"MFP","08 May 2021","43","1.28"
"MFP","08 May 2021","44","0.90"
"MFP","08 May 2021","45","1.00"
"MFP","08 May 2021","46","0.93"
"MFP","08 May 2021","47","0.88"
"MFP","08 May 2021","48","1.20"
"MFP","09 May 2021","1","10.93"
"MFP","09 May 2021","2","8.00"
"MFP","09 May 2021","3","1.88"
"MFP","09 May 2021","4","1.88"
"MFP","09 May 2021","5","1.33"
"MFP","09 May 2021","6","1.33"
"MFP","09 May 2021","7","1.12"
"MFP","09 May 2021","8","0.10"
"MFP","09 May 2021","9","0.10"
"MFP","09 May 2021","10","0.60"
"MFP","09 May 2021","11","0.60"
"MFP","09 May 2021","12","2.60"
"MFP","09 May 2021","13","2.90"
"MFP","09 May 2021","14","3.97"
"MFP","09 May 2021","15","8.00"
"MFP","09 May 2021","16","8.73"
"MFP","09 May 2021","17","8.61"
"MFP","09 May 2021","18","2.50"
"MFP","09 May 2021","19","3.90"
"MFP","09 May 2021","20","1.20"
"MFP","09 May 2021","21","1.00"
"MFP","09 May 2021","22","0.88"
"MFP","09 May 2021","23","0.60"
"MFP","09 May 2021","24","0.60"
"MFP","09 May 2021","25","0.60"
"MFP","09 May 2021","26","0.60"
"MFP","09 May 2021","27","0.90"
"MFP","09 May 2021","28","1.00"
"MFP","09 May 2021","29","0.90"
"MFP","09 May 2021","30","0.88"
"MFP","09 May 2021","31","0.60"
"MFP","09 May 2021","32","0.73"
"MFP","09 May 2021","33","0.60"
"MFP","09 May 2021","34","0.90"
"MFP","09 May 2021","35","0.88"
"MFP","09 May 2021","36","1.00"
"MFP","09 May 2021","37","1.49"
"MFP","09 May 2021","38","1.28"
"MFP","09 May 2021","39","1.20"
"MFP","09 May 2021","40","1.33"
"MFP","09 May 2021","41","1.20"
"MFP","09 May 2021","42","0.90"
"MFP","09 May 2021","43","0.60"
"MFP","09 May 2021","44","0.90"
"MFP","09 May 2021","45","0.99"
"MFP","09 May 2021","46","0.60"
"MFP","09 May 2021","47","1.00"
"MFP","09 May 2021","48","0.90"
"MFP","10 May 2021","1","0.90"
"MFP","10 May 2021","2","0.60"
"MFP","10 May 2021","3","0.50"
"MFP","10 May 2021","4","0.50"
"MFP","10 May 2021","5","0.50"
"MFP","10 May 2021","6","0.50"
"MFP","10 May 2021","7","0.50"
"MFP","10 May 2021","8","0.01"
"MFP","10 May 2021","9","0.01"
"MFP","10 May 2021","10","0.50"
"MFP","10 May 2021","11","0.50"
"MFP","10 May 2021","12","1.00"
"MFP","10 May 2021","13","1.12"
"MFP","10 May 2021","14","1.10"
"MFP","10 May 2021","15","4.09"
"MFP","10 May 2021","16","18.66"
"MFP","10 May 2021","17","19.23"
"MFP","10 May 2021","18","15.00"
"MFP","10 May 2021","19","19.05"
"MFP","10 May 2021","20","13.57"
"MFP","10 May 2021","21","20.39"
"MFP","10 May 2021","22","14.24"
"MFP","10 May 2021","23","15.04"
"MFP","10 May 2021","24","1.28"
"MFP","10 May 2021","25","1.33"
"MFP","10 May 2021","26","1.33"
"MFP","10 May 2021","27","1.33"
"MFP","10 May 2021","28","1.49"
"MFP","10 May 2021","29","7.56"
"MFP","10 May 2021","30","29.99"
"MFP","10 May 2021","31","184.90"
"MFP","10 May 2021","32","184.90"
"MFP","10 May 2021","33","184.90"
"MFP","10 May 2021","34","184.99"
"MFP","10 May 2021","35","1.33"
"MFP","10 May 2021","36","1.98"
