"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","03 Dec 2021","36","26.03"
"MFP","03 Dec 2021","37","29.20"
"MFP","03 Dec 2021","38","20.99"
"MFP","03 Dec 2021","39","18.83"
"MFP","03 Dec 2021","40","18.87"
"MFP","03 Dec 2021","41","18.75"
"MFP","03 Dec 2021","42","14.88"
"MFP","03 Dec 2021","43","79.99"
"MFP","03 Dec 2021","44","9.88"
"MFP","03 Dec 2021","45","10.00"
"MFP","03 Dec 2021","46","9.19"
"MFP","03 Dec 2021","47","10.00"
"MFP","03 Dec 2021","48","8.88"
"MFP","04 Dec 2021","1","3.57"
"MFP","04 Dec 2021","2","2.81"
"MFP","04 Dec 2021","3","0.88"
"MFP","04 Dec 2021","4","0.88"
"MFP","04 Dec 2021","5","0.01"
"MFP","04 Dec 2021","6","0.01"
"MFP","04 Dec 2021","7","0.01"
"MFP","04 Dec 2021","8","0.01"
"MFP","04 Dec 2021","9","0.01"
"MFP","04 Dec 2021","10","0.01"
"MFP","04 Dec 2021","11","0.01"
"MFP","04 Dec 2021","12","8.00"
"MFP","04 Dec 2021","13","10.00"
"MFP","04 Dec 2021","14","9.88"
"MFP","04 Dec 2021","15","12.12"
"MFP","04 Dec 2021","16","12.21"
"MFP","04 Dec 2021","17","12.12"
"MFP","04 Dec 2021","18","23.23"
"MFP","04 Dec 2021","19","24.16"
"MFP","04 Dec 2021","20","13.33"
"MFP","04 Dec 2021","21","10.00"
"MFP","04 Dec 2021","22","8.88"
"MFP","04 Dec 2021","23","9.88"
"MFP","04 Dec 2021","24","8.00"
"MFP","04 Dec 2021","25","8.00"
"MFP","04 Dec 2021","26","8.00"
"MFP","04 Dec 2021","27","9.88"
"MFP","04 Dec 2021","28","10.00"
"MFP","04 Dec 2021","29","8.88"
"MFP","04 Dec 2021","30","8.88"
"MFP","04 Dec 2021","31","8.00"
"MFP","04 Dec 2021","32","8.00"
"MFP","04 Dec 2021","33","8.00"
"MFP","04 Dec 2021","34","8.00"
"MFP","04 Dec 2021","35","8.00"
"MFP","04 Dec 2021","36","9.88"
"MFP","04 Dec 2021","37","12.12"
"MFP","04 Dec 2021","38","12.12"
"MFP","04 Dec 2021","39","11.95"
"MFP","04 Dec 2021","40","11.95"
"MFP","04 Dec 2021","41","8.88"
"MFP","04 Dec 2021","42","8.00"
"MFP","04 Dec 2021","43","13.00"
"MFP","04 Dec 2021","44","12.12"
"MFP","04 Dec 2021","45","8.88"
"MFP","04 Dec 2021","46","8.00"
"MFP","04 Dec 2021","47","8.00"
"MFP","04 Dec 2021","48","8.88"
"MFP","05 Dec 2021","1","1.33"
"MFP","05 Dec 2021","2","0.88"
"MFP","05 Dec 2021","3","0.01"
"MFP","05 Dec 2021","4","0.01"
"MFP","05 Dec 2021","5","0.01"
"MFP","05 Dec 2021","6","0.01"
"MFP","05 Dec 2021","7","0.01"
"MFP","05 Dec 2021","8","0.01"
"MFP","05 Dec 2021","9","0.01"
"MFP","05 Dec 2021","10","0.01"
"MFP","05 Dec 2021","11","0.01"
"MFP","05 Dec 2021","12","8.00"
"MFP","05 Dec 2021","13","9.88"
"MFP","05 Dec 2021","14","9.88"
"MFP","05 Dec 2021","15","10.00"
"MFP","05 Dec 2021","16","10.00"
"MFP","05 Dec 2021","17","10.00"
"MFP","05 Dec 2021","18","10.00"
"MFP","05 Dec 2021","19","10.00"
"MFP","05 Dec 2021","20","10.07"
"MFP","05 Dec 2021","21","13.33"
"MFP","05 Dec 2021","22","8.87"
"MFP","05 Dec 2021","23","8.87"
"MFP","05 Dec 2021","24","8.87"
"MFP","05 Dec 2021","25","8.87"
"MFP","05 Dec 2021","26","8.87"
"MFP","05 Dec 2021","27","12.11"
"MFP","05 Dec 2021","28","12.11"
"MFP","05 Dec 2021","29","12.11"
"MFP","05 Dec 2021","30","12.11"
"MFP","05 Dec 2021","31","10.66"
"MFP","05 Dec 2021","32","10.66"
"MFP","05 Dec 2021","33","10.66"
"MFP","05 Dec 2021","34","12.11"
"MFP","05 Dec 2021","35","12.11"
"MFP","05 Dec 2021","36","12.11"
"MFP","05 Dec 2021","37","15.88"
"MFP","05 Dec 2021","38","30.47"
"MFP","05 Dec 2021","39","184.24"
"MFP","05 Dec 2021","40","184.24"
"MFP","05 Dec 2021","41","183.83"
"MFP","05 Dec 2021","42","183.83"
"MFP","05 Dec 2021","43","79.98"
"MFP","05 Dec 2021","44","16.15"
"MFP","05 Dec 2021","45","9.88"
"MFP","05 Dec 2021","46","8.00"
"MFP","05 Dec 2021","47","10.00"
"MFP","05 Dec 2021","48","8.00"
"MFP","06 Dec 2021","1","1.33"
"MFP","06 Dec 2021","2","0.88"
"MFP","06 Dec 2021","3","0.01"
"MFP","06 Dec 2021","4","0.01"
"MFP","06 Dec 2021","5","0.01"
"MFP","06 Dec 2021","6","0.01"
"MFP","06 Dec 2021","7","0.01"
"MFP","06 Dec 2021","8","0.01"
"MFP","06 Dec 2021","9","0.01"
"MFP","06 Dec 2021","10","0.01"
"MFP","06 Dec 2021","11","0.01"
"MFP","06 Dec 2021","12","8.00"
"MFP","06 Dec 2021","13","8.00"
"MFP","06 Dec 2021","14","8.00"
"MFP","06 Dec 2021","15","10.00"
"MFP","06 Dec 2021","16","10.00"
"MFP","06 Dec 2021","17","17.35"
"MFP","06 Dec 2021","18","29.50"
"MFP","06 Dec 2021","19","16.88"
"MFP","06 Dec 2021","20","12.12"
"MFP","06 Dec 2021","21","17.35"
"MFP","06 Dec 2021","22","16.16"
"MFP","06 Dec 2021","23","16.16"
"MFP","06 Dec 2021","24","16.15"
"MFP","06 Dec 2021","25","10.07"
"MFP","06 Dec 2021","26","10.07"
"MFP","06 Dec 2021","27","16.16"
"MFP","06 Dec 2021","28","16.16"
