"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","03 Jul 2021","36","6.50"
"MFP","03 Jul 2021","37","10.61"
"MFP","03 Jul 2021","38","10.98"
"MFP","03 Jul 2021","39","11.28"
"MFP","03 Jul 2021","40","11.28"
"MFP","03 Jul 2021","41","11.35"
"MFP","03 Jul 2021","42","10.78"
"MFP","03 Jul 2021","43","10.28"
"MFP","03 Jul 2021","44","5.75"
"MFP","03 Jul 2021","45","1.28"
"MFP","03 Jul 2021","46","1.00"
"MFP","03 Jul 2021","47","12.11"
"MFP","03 Jul 2021","48","10.12"
"MFP","04 Jul 2021","1","4.92"
"MFP","04 Jul 2021","2","0.90"
"MFP","04 Jul 2021","3","0.60"
"MFP","04 Jul 2021","4","0.60"
"MFP","04 Jul 2021","5","0.60"
"MFP","04 Jul 2021","6","0.60"
"MFP","04 Jul 2021","7","0.60"
"MFP","04 Jul 2021","8","0.50"
"MFP","04 Jul 2021","9","0.50"
"MFP","04 Jul 2021","10","0.60"
"MFP","04 Jul 2021","11","0.60"
"MFP","04 Jul 2021","12","1.20"
"MFP","04 Jul 2021","13","2.00"
"MFP","04 Jul 2021","14","2.00"
"MFP","04 Jul 2021","15","8.00"
"MFP","04 Jul 2021","16","8.00"
"MFP","04 Jul 2021","17","8.32"
"MFP","04 Jul 2021","18","10.15"
"MFP","04 Jul 2021","19","10.98"
"MFP","04 Jul 2021","20","11.02"
"MFP","04 Jul 2021","21","12.77"
"MFP","04 Jul 2021","22","10.96"
"MFP","04 Jul 2021","23","1.28"
"MFP","04 Jul 2021","24","2.00"
"MFP","04 Jul 2021","25","2.00"
"MFP","04 Jul 2021","26","1.00"
"MFP","04 Jul 2021","27","1.33"
"MFP","04 Jul 2021","28","1.33"
"MFP","04 Jul 2021","29","1.28"
"MFP","04 Jul 2021","30","1.28"
"MFP","04 Jul 2021","31","1.00"
"MFP","04 Jul 2021","32","1.00"
"MFP","04 Jul 2021","33","1.00"
"MFP","04 Jul 2021","34","1.28"
"MFP","04 Jul 2021","35","1.28"
"MFP","04 Jul 2021","36","1.33"
"MFP","04 Jul 2021","37","9.32"
"MFP","04 Jul 2021","38","8.39"
"MFP","04 Jul 2021","39","10.29"
"MFP","04 Jul 2021","40","12.38"
"MFP","04 Jul 2021","41","11.87"
"MFP","04 Jul 2021","42","12.27"
"MFP","04 Jul 2021","43","11.02"
"MFP","04 Jul 2021","44","11.42"
"MFP","04 Jul 2021","45","9.03"
"MFP","04 Jul 2021","46","1.47"
"MFP","04 Jul 2021","47","1.33"
"MFP","04 Jul 2021","48","1.00"
"MFP","05 Jul 2021","1","0.90"
"MFP","05 Jul 2021","2","0.50"
"MFP","05 Jul 2021","3","0.01"
"MFP","05 Jul 2021","4","0.01"
"MFP","05 Jul 2021","5","0.01"
"MFP","05 Jul 2021","6","0.01"
"MFP","05 Jul 2021","7","0.01"
"MFP","05 Jul 2021","8","0.01"
"MFP","05 Jul 2021","9","0.01"
"MFP","05 Jul 2021","10","0.01"
"MFP","05 Jul 2021","11","0.01"
"MFP","05 Jul 2021","12","1.00"
"MFP","05 Jul 2021","13","1.20"
"MFP","05 Jul 2021","14","1.20"
"MFP","05 Jul 2021","15","1.33"
"MFP","05 Jul 2021","16","2.39"
"MFP","05 Jul 2021","17","1.49"
"MFP","05 Jul 2021","18","2.30"
"MFP","05 Jul 2021","19","8.03"
"MFP","05 Jul 2021","20","8.89"
"MFP","05 Jul 2021","21","11.10"
"MFP","05 Jul 2021","22","4.92"
"MFP","05 Jul 2021","23","3.28"
"MFP","05 Jul 2021","24","2.23"
"MFP","05 Jul 2021","25","2.23"
"MFP","05 Jul 2021","26","2.23"
"MFP","05 Jul 2021","27","8.00"
"MFP","05 Jul 2021","28","8.00"
"MFP","05 Jul 2021","29","8.00"
"MFP","05 Jul 2021","30","8.00"
"MFP","05 Jul 2021","31","2.10"
"MFP","05 Jul 2021","32","6.09"
"MFP","05 Jul 2021","33","5.18"
"MFP","05 Jul 2021","34","9.88"
"MFP","05 Jul 2021","35","3.81"
"MFP","05 Jul 2021","36","2.30"
"MFP","05 Jul 2021","37","8.00"
"MFP","05 Jul 2021","38","9.88"
"MFP","05 Jul 2021","39","8.00"
"MFP","05 Jul 2021","40","8.00"
"MFP","05 Jul 2021","41","8.00"
"MFP","05 Jul 2021","42","12.11"
"MFP","05 Jul 2021","43","11.78"
"MFP","05 Jul 2021","44","13.33"
"MFP","05 Jul 2021","45","10.51"
"MFP","05 Jul 2021","46","2.42"
"MFP","05 Jul 2021","47","1.37"
"MFP","05 Jul 2021","48","1.00"
"MFP","06 Jul 2021","1","0.90"
"MFP","06 Jul 2021","2","0.60"
"MFP","06 Jul 2021","3","0.01"
"MFP","06 Jul 2021","4","0.01"
"MFP","06 Jul 2021","5","0.01"
"MFP","06 Jul 2021","6","0.01"
"MFP","06 Jul 2021","7","0.01"
"MFP","06 Jul 2021","8","0.01"
"MFP","06 Jul 2021","9","0.01"
"MFP","06 Jul 2021","10","0.01"
"MFP","06 Jul 2021","11","0.01"
"MFP","06 Jul 2021","12","1.00"
"MFP","06 Jul 2021","13","1.28"
"MFP","06 Jul 2021","14","1.20"
"MFP","06 Jul 2021","15","2.25"
"MFP","06 Jul 2021","16","4.90"
"MFP","06 Jul 2021","17","10.54"
"MFP","06 Jul 2021","18","9.70"
"MFP","06 Jul 2021","19","2.33"
"MFP","06 Jul 2021","20","1.28"
"MFP","06 Jul 2021","21","1.33"
"MFP","06 Jul 2021","22","1.00"
"MFP","06 Jul 2021","23","0.60"
"MFP","06 Jul 2021","24","0.60"
"MFP","06 Jul 2021","25","0.50"
"MFP","06 Jul 2021","26","0.60"
"MFP","06 Jul 2021","27","1.10"
"MFP","06 Jul 2021","28","1.00"
"MFP","06 Jul 2021","29","1.00"
"MFP","06 Jul 2021","30","1.00"
"MFP","06 Jul 2021","31","1.20"
"MFP","06 Jul 2021","32","1.20"
"MFP","06 Jul 2021","33","0.88"
"MFP","06 Jul 2021","34","1.00"
"MFP","06 Jul 2021","35","1.00"
"MFP","06 Jul 2021","36","1.20"
"MFP","06 Jul 2021","37","8.00"
"MFP","06 Jul 2021","38","8.66"
"MFP","06 Jul 2021","39","8.66"
"MFP","06 Jul 2021","40","8.91"
"MFP","06 Jul 2021","41","4.91"
"MFP","06 Jul 2021","42","10.40"
"MFP","06 Jul 2021","43","9.88"
"MFP","06 Jul 2021","44","10.66"
"MFP","06 Jul 2021","45","10.64"
"MFP","06 Jul 2021","46","1.83"
"MFP","06 Jul 2021","47","1.10"
"MFP","06 Jul 2021","48","1.00"
"MFP","07 Jul 2021","1","1.00"
"MFP","07 Jul 2021","2","0.88"
"MFP","07 Jul 2021","3","0.50"
"MFP","07 Jul 2021","4","0.50"
"MFP","07 Jul 2021","5","0.50"
"MFP","07 Jul 2021","6","0.50"
"MFP","07 Jul 2021","7","0.50"
"MFP","07 Jul 2021","8","0.01"
"MFP","07 Jul 2021","9","0.01"
"MFP","07 Jul 2021","10","0.50"
"MFP","07 Jul 2021","11","0.50"
"MFP","07 Jul 2021","12","1.10"
"MFP","07 Jul 2021","13","1.28"
"MFP","07 Jul 2021","14","1.28"
"MFP","07 Jul 2021","15","9.88"
"MFP","07 Jul 2021","16","12.12"
"MFP","07 Jul 2021","17","29.44"
"MFP","07 Jul 2021","18","59.55"
"MFP","07 Jul 2021","19","49.76"
"MFP","07 Jul 2021","20","24.21"
"MFP","07 Jul 2021","21","23.53"
"MFP","07 Jul 2021","22","13.01"
"MFP","07 Jul 2021","23","12.12"
"MFP","07 Jul 2021","24","12.12"
