"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","07 Sep 2021","13","2.70"
"MFP","07 Sep 2021","14","5.50"
"MFP","07 Sep 2021","15","12.12"
"MFP","07 Sep 2021","16","14.87"
"MFP","07 Sep 2021","17","12.12"
"MFP","07 Sep 2021","18","21.70"
"MFP","07 Sep 2021","19","13.84"
"MFP","07 Sep 2021","20","12.12"
"MFP","07 Sep 2021","21","12.12"
"MFP","07 Sep 2021","22","12.12"
"MFP","07 Sep 2021","23","2.00"
"MFP","07 Sep 2021","24","1.20"
"MFP","07 Sep 2021","25","1.99"
"MFP","07 Sep 2021","26","0.90"
"MFP","07 Sep 2021","27","1.28"
"MFP","07 Sep 2021","28","1.79"
"MFP","07 Sep 2021","29","1.40"
"MFP","07 Sep 2021","30","1.79"
"MFP","07 Sep 2021","31","1.60"
"MFP","07 Sep 2021","32","1.60"
"MFP","07 Sep 2021","33","1.20"
"MFP","07 Sep 2021","34","1.33"
"MFP","07 Sep 2021","35","1.33"
"MFP","07 Sep 2021","36","1.79"
"MFP","07 Sep 2021","37","8.00"
"MFP","07 Sep 2021","38","8.00"
"MFP","07 Sep 2021","39","9.06"
"MFP","07 Sep 2021","40","8.83"
"MFP","07 Sep 2021","41","5.43"
"MFP","07 Sep 2021","42","2.04"
"MFP","07 Sep 2021","43","0.99"
"MFP","07 Sep 2021","44","1.00"
"MFP","07 Sep 2021","45","1.28"
"MFP","07 Sep 2021","46","12.11"
"MFP","07 Sep 2021","47","8.00"
"MFP","07 Sep 2021","48","2.10"
"MFP","08 Sep 2021","1","1.58"
"MFP","08 Sep 2021","2","0.60"
"MFP","08 Sep 2021","3","0.50"
"MFP","08 Sep 2021","4","0.01"
"MFP","08 Sep 2021","5","0.01"
"MFP","08 Sep 2021","6","0.50"
"MFP","08 Sep 2021","7","0.01"
"MFP","08 Sep 2021","8","0.01"
"MFP","08 Sep 2021","9","0.01"
"MFP","08 Sep 2021","10","0.01"
"MFP","08 Sep 2021","11","0.50"
"MFP","08 Sep 2021","12","1.20"
"MFP","08 Sep 2021","13","2.70"
"MFP","08 Sep 2021","14","2.50"
"MFP","08 Sep 2021","15","8.00"
"MFP","08 Sep 2021","16","8.00"
"MFP","08 Sep 2021","17","13.01"
"MFP","08 Sep 2021","18","14.32"
"MFP","08 Sep 2021","19","15.80"
"MFP","08 Sep 2021","20","18.50"
"MFP","08 Sep 2021","21","18.82"
"MFP","08 Sep 2021","22","15.70"
"MFP","08 Sep 2021","23","17.20"
"MFP","08 Sep 2021","24","12.12"
"MFP","08 Sep 2021","25","11.94"
"MFP","08 Sep 2021","26","11.95"
"MFP","08 Sep 2021","27","13.83"
"MFP","08 Sep 2021","28","13.33"
"MFP","08 Sep 2021","29","13.43"
"MFP","08 Sep 2021","30","8.12"
"MFP","08 Sep 2021","31","1.33"
"MFP","08 Sep 2021","32","2.00"
"MFP","08 Sep 2021","33","1.69"
"MFP","08 Sep 2021","34","2.00"
"MFP","08 Sep 2021","35","1.79"
"MFP","08 Sep 2021","36","1.51"
"MFP","08 Sep 2021","37","8.00"
"MFP","08 Sep 2021","38","8.00"
"MFP","08 Sep 2021","39","2.00"
"MFP","08 Sep 2021","40","2.00"
"MFP","08 Sep 2021","41","1.20"
"MFP","08 Sep 2021","42","1.04"
"MFP","08 Sep 2021","43","0.99"
"MFP","08 Sep 2021","44","1.00"
"MFP","08 Sep 2021","45","1.28"
"MFP","08 Sep 2021","46","12.11"
"MFP","08 Sep 2021","47","8.00"
"MFP","08 Sep 2021","48","2.09"
"MFP","09 Sep 2021","1","1.33"
"MFP","09 Sep 2021","2","0.60"
"MFP","09 Sep 2021","3","0.50"
"MFP","09 Sep 2021","4","0.01"
"MFP","09 Sep 2021","5","0.01"
"MFP","09 Sep 2021","6","0.50"
"MFP","09 Sep 2021","7","0.01"
"MFP","09 Sep 2021","8","0.01"
"MFP","09 Sep 2021","9","0.01"
"MFP","09 Sep 2021","10","0.01"
"MFP","09 Sep 2021","11","0.50"
"MFP","09 Sep 2021","12","1.20"
"MFP","09 Sep 2021","13","8.00"
"MFP","09 Sep 2021","14","8.00"
"MFP","09 Sep 2021","15","8.00"
"MFP","09 Sep 2021","16","10.42"
"MFP","09 Sep 2021","17","9.88"
"MFP","09 Sep 2021","18","8.17"
"MFP","09 Sep 2021","19","8.19"
