electric_grid_name,der_name,der_type,der_model_name,node_name,is_phase_1_connected,is_phase_2_connected,is_phase_3_connected,connection,active_power_nominal,reactive_power_nominal
singapore_downtowncore,172024971,flexible_building,172024971,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172024972,flexible_building,172024972,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172024973,flexible_building,172024973,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172024974,flexible_building,172024974,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172025312,flexible_building,172025312,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172025313,flexible_building,172025313,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172025316,flexible_building,172025316,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172025317,flexible_building,172025317,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172097379,flexible_building,172097379,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172097381,flexible_building,172097381,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172263091,flexible_building,172263091,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172263145,flexible_building,172263145,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172269373,flexible_building,172269373,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172269374,flexible_building,172269374,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172269375,flexible_building,172269375,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172270393,flexible_building,172270393,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172270395,flexible_building,172270395,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172270399,flexible_building,172270399,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172270415,flexible_building,172270415,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172270428,flexible_building,172270428,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172307471,flexible_building,172307471,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172307472,flexible_building,172307472,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172364976,flexible_building,172364976,1,1,1,1,wye,-2414989.499,-793768.6625
