definition_name,time_period,value
thermal_residential_ISGT,02T09:00,0.758553468831063
thermal_residential_ISGT,02T09:30,0.758553468831063
thermal_residential_ISGT,02T10:00,0.742320960908679
thermal_residential_ISGT,02T10:30,0.742320960908679
thermal_residential_ISGT,02T11:00,0.719359365927572
thermal_residential_ISGT,02T11:30,0.719359365927572
thermal_residential_ISGT,02T12:00,0.690680777644545
thermal_residential_ISGT,02T12:30,0.690680777644545
thermal_residential_ISGT,02T13:00,0.679826718030146
thermal_residential_ISGT,02T13:30,0.679826718030146
thermal_residential_ISGT,02T14:00,0.672954475793488
thermal_residential_ISGT,02T14:30,0.672954475793488
thermal_residential_ISGT,02T15:00,0.673809073901993
thermal_residential_ISGT,02T15:30,0.673809073901993
thermal_residential_ISGT,02T16:00,0.673756557762828
thermal_residential_ISGT,02T16:30,0.673756557762828
thermal_residential_ISGT,02T17:00,0.682899227805647
thermal_residential_ISGT,02T17:30,0.682899227805647
thermal_residential_ISGT,02T18:00,0.688198023268348
thermal_residential_ISGT,02T18:30,0.688198023268348
thermal_residential_ISGT,02T19:00,0.711726237396958
thermal_residential_ISGT,02T19:30,0.711726237396958
thermal_residential_ISGT,02T20:00,0.72732707842757
thermal_residential_ISGT,02T20:30,0.72732707842757
thermal_residential_ISGT,02T21:00,0.746615270991018
thermal_residential_ISGT,02T21:30,0.746615270991018
thermal_residential_ISGT,02T22:00,0.989796951818269
thermal_residential_ISGT,02T22:30,0.989796951818269
thermal_residential_ISGT,02T23:00,0.970870140384142
thermal_residential_ISGT,02T23:30,0.970870140384142
photovoltaic,01T00:00,0
photovoltaic,01T00:30,0
photovoltaic,01T01:00,0
photovoltaic,01T01:30,0
photovoltaic,01T02:00,0
photovoltaic,01T02:30,0
photovoltaic,01T03:00,0
photovoltaic,01T03:30,0
photovoltaic,01T04:00,0
photovoltaic,01T04:30,0
photovoltaic,01T05:00,0
photovoltaic,01T05:30,0
photovoltaic,01T06:00,0
photovoltaic,01T06:30,0
photovoltaic,01T07:00,0
photovoltaic,01T07:30,0
photovoltaic,01T08:00,0.0133333333333333
photovoltaic,01T08:30,0.0266666666666667
photovoltaic,01T09:00,0.04
photovoltaic,01T09:30,0.06
