"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","31 Mar 2021","34","109.97","110.85","0.41","-1.98","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","35","109.50","110.44","0.44","-2.07","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","36","99.25","100.53","0.24","-2.21","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","37","100.08","100.42","0.47","-1.50","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","38","100.84","101.19","0.45","-1.49","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","39","105.87","105.76","0.41","-0.99","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","40","100.25","100.55","0.34","-1.33","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","41","100.34","100.75","0.25","-1.35","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","42","99.19","100.40","0.21","-2.11","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","43","98.92","99.41","0.13","-1.31","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","44","94.47","95.65","0.14","-2.01","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","45","94.19","94.93","0.14","-1.57","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","46","94.29","94.92","0.14","-1.46","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","47","93.86","94.91","0.04","-1.78","0.00","0.07","0.3357","0.0416","0.2424"
"WEP","31 Mar 2021","48","92.47","93.89","0.02","-2.13","0.00","0.07","0.3357","0.0416","0.2424"
