"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","24 Dec 2021","47","169.76","169.48","0.02","-0.50","0.00","0.20","0.3491","0.0000","0.2183"
"WEP","24 Dec 2021","48","169.20","169.47","0.02","-1.06","0.00","0.20","0.3491","0.0000","0.2183"
"WEP","25 Dec 2021","1","209.27","208.80","0.02","-0.33","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","2","207.92","207.18","0.04","-0.08","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","3","187.19","187.07","0.04","-0.70","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","4","202.30","202.19","0.06","-0.74","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","5","188.51","188.66","0.04","-0.97","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","6","202.36","202.01","0.04","-0.47","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","7","156.59","155.77","0.01","0.03","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","8","147.98","147.64","0.00","-0.44","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","9","113.69","113.10","0.01","-0.21","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","10","111.68","110.88","0.01","0.01","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","11","121.29","120.66","0.01","-0.16","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","12","130.28","129.63","0.15","-0.28","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","13","156.63","155.73","0.17","-0.05","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","14","155.41","155.74","0.17","-1.28","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","15","130.23","130.13","0.23","-0.91","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","16","202.50","202.61","0.24","-1.14","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","17","202.02","202.02","0.23","-1.01","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","18","207.22","206.85","0.24","-0.65","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","19","206.75","206.83","0.20","-1.06","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","20","207.87","207.19","0.16","-0.26","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","21","187.39","187.02","0.15","-0.56","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","22","113.81","113.19","0.14","-0.31","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","23","111.30","111.09","0.14","-0.71","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","24","111.48","111.10","0.14","-0.54","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","25","111.35","111.09","0.13","-0.65","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","26","111.01","111.08","0.14","-0.99","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","27","110.99","111.09","0.15","-1.03","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","28","110.92","111.05","0.15","-1.06","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","29","110.83","111.02","0.15","-1.13","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","30","110.35","111.01","0.15","-1.59","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","31","113.36","113.35","0.14","-0.91","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","32","115.88","115.53","0.14","-0.58","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","33","117.84","117.13","0.14","-0.22","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","34","118.75","118.05","0.16","-0.25","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","35","126.36","125.66","0.19","-0.27","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","36","118.57","117.96","0.17","-0.34","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","37","134.43","134.16","0.32","-0.84","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","38","156.18","156.09","0.27","-0.96","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","39","170.14","169.60","0.26","-0.50","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","40","188.18","186.88","0.26","0.25","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","41","187.81","186.88","0.24","-0.10","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","42","168.33","167.82","0.22","-0.50","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","43","159.42","158.70","0.15","-0.21","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","44","139.00","138.38","0.14","-0.30","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","45","117.27","116.49","0.15","-0.15","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","46","114.00","113.33","0.14","-0.25","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","47","156.74","156.04","0.16","-0.24","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","25 Dec 2021","48","386.48","387.80","0.13","-2.23","0.00","0.20","0.3491","0.0000","0.2340"
"WEP","26 Dec 2021","1","255.46","255.68","0.13","-1.14","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","2","233.56","232.65","0.02","0.11","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","3","149.67","148.65","0.02","0.22","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","4","130.12","129.15","0.02","0.17","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","5","113.98","113.23","0.02","-0.06","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","6","111.72","110.78","0.02","0.13","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","7","111.60","110.73","0.02","0.06","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","8","109.02","108.21","0.02","0.01","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","9","108.65","107.71","0.02","0.14","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","10","108.60","107.71","0.02","0.08","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","11","111.80","110.71","0.02","0.28","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","12","111.88","110.69","0.15","0.26","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","13","111.92","110.71","0.22","0.21","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","14","111.52","110.60","0.22","-0.08","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","15","111.70","110.87","0.24","-0.20","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","16","130.81","129.79","0.30","-0.06","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","17","156.48","155.73","0.29","-0.32","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","18","167.78","167.98","0.29","-1.28","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","19","208.58","207.51","0.22","0.06","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","20","220.63","220.18","0.20","-0.53","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","21","206.67","207.11","0.19","-1.41","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","22","114.71","114.81","0.17","-1.06","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","23","113.38","113.34","0.14","-0.89","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","24","112.64","113.16","0.14","-1.44","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","25","114.23","114.09","0.14","-0.78","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","26","113.09","113.06","0.17","-0.92","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","27","110.54","110.84","0.19","-1.28","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","28","110.39","110.86","0.19","-1.45","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","29","113.64","114.50","0.15","-1.79","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","30","111.04","110.90","0.15","-0.79","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","31","114.72","114.40","0.14","-0.61","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","32","114.83","114.93","0.14","-1.02","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","33","125.92","125.36","0.15","-0.38","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","34","134.49","134.06","0.19","-0.55","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","35","135.15","134.69","0.19","-0.52","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","36","135.41","134.65","0.20","-0.22","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","37","156.03","155.66","0.32","-0.74","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","38","162.81","162.72","0.30","-1.00","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","39","170.39","169.59","0.34","-0.33","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","40","176.22","175.09","0.40","-0.05","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","41","187.89","186.88","0.26","-0.03","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","42","187.97","186.88","0.24","0.07","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","43","164.99","164.64","0.20","-0.64","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","44","159.36","159.25","0.21","-0.89","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","45","139.39","138.41","0.15","0.05","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","46","116.81","115.68","0.14","0.21","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","47","186.06","185.32","0.14","-0.19","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","26 Dec 2021","48","148.07","147.99","0.02","-0.72","0.00","0.20","0.3491","0.0000","0.2358"
"WEP","27 Dec 2021","1","93.94","94.55","0.02","-1.40","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","2","87.71","88.40","0.01","-1.47","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","3","107.07","107.73","0.00","-1.43","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","4","88.29","88.54","0.00","-1.02","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","5","87.96","88.09","0.00","-0.89","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","6","87.70","87.93","0.00","-0.99","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","7","107.67","108.11","0.11","-1.32","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","8","101.28","101.57","0.05","-1.10","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","9","102.37","102.37","0.07","-0.84","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","10","107.76","107.71","0.11","-0.83","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","11","111.59","111.39","0.11","-0.68","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","12","156.12","155.53","0.17","-0.35","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","13","197.38","195.88","0.21","0.52","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","14","208.39","207.07","0.21","0.34","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","15","111.83","110.78","0.22","0.06","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","16","114.13","113.16","0.22","-0.02","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","17","156.68","155.71","0.21","-0.01","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","18","115.45","114.36","0.24","0.09","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","19","113.63","113.29","0.18","-0.61","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","20","114.49","114.09","0.14","-0.50","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","21","119.99","119.64","0.14","-0.56","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","22","120.08","119.58","0.12","-0.38","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","23","115.37","115.26","0.13","-0.79","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","24","111.30","111.01","0.12","-0.60","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","25","110.73","110.95","0.12","-1.10","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","26","111.37","110.86","0.12","-0.38","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","27","110.96","111.02","0.14","-0.97","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","28","111.12","111.13","0.14","-0.92","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","29","111.68","111.52","0.13","-0.74","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","30","112.90","113.12","0.13","-1.12","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","31","112.98","113.31","0.12","-1.21","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","32","121.32","121.65","0.12","-1.22","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","33","125.15","125.73","0.12","-1.47","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","34","137.00","138.34","0.15","-2.25","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","35","124.33","125.74","0.13","-2.31","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","36","135.30","136.56","0.16","-2.19","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","37","156.05","156.04","0.29","-1.05","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","38","158.34","159.74","0.28","-2.44","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","39","209.17","208.83","0.24","-0.67","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","40","185.45","186.77","0.24","-2.33","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","41","159.58","159.67","0.18","-1.04","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","42","188.54","188.73","0.14","-1.10","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","43","209.93","208.93","0.13","0.10","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","44","155.91","156.01","0.13","-1.00","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","45","118.37","117.73","0.15","-0.28","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","46","114.64","113.98","0.14","-0.25","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","47","111.35","110.73","0.14","-0.29","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","27 Dec 2021","48","113.67","113.15","0.02","-0.27","0.00","0.20","0.3491","0.0000","0.2201"
"WEP","28 Dec 2021","1","357.61","356.23","0.02","0.60","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","2","291.65","288.45","0.00","2.44","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","3","179.79","178.14","0.00","0.88","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","4","156.51","155.54","0.00","0.20","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","5","130.70","129.53","0.00","0.41","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","6","149.29","147.37","0.00","1.15","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","7","120.47","119.22","0.00","0.49","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","8","109.74","108.22","0.00","0.75","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","9","108.40","107.35","0.00","0.28","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","10","109.33","107.72","0.00","0.85","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","11","121.97","120.47","0.00","0.73","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","12","204.61","201.89","0.02","1.93","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","13","235.64","232.38","0.17","2.32","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","14","253.26","250.59","0.16","1.75","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","15","157.52","155.79","0.19","0.77","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","16","157.77","155.81","0.23","0.96","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","17","111.62","110.90","0.25","-0.29","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","18","111.87","110.81","0.22","0.07","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","19","114.78","114.30","0.16","-0.44","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","20","134.81","134.83","0.21","-0.99","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","21","155.76","155.98","0.20","-1.19","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","22","169.67","169.80","0.18","-1.08","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","23","210.77","210.49","0.19","-0.67","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","24","155.82","156.18","0.17","-1.30","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","25","125.53","125.40","0.14","-0.78","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","26","124.98","125.43","0.14","-1.36","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","27","156.05","156.16","0.20","-1.08","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","28","210.31","210.80","0.20","-1.46","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","29","169.25","169.78","0.20","-1.50","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","30","169.14","169.85","0.19","-1.67","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","31","304.48","302.96","0.16","-2.26","2.86","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","32","603.26","599.51","2.19","0.80","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","33","631.60","627.26","2.54","-1.21","2.24","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","34","486.86","483.38","1.60","-1.14","2.25","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","35","385.90","388.84","0.20","-3.92","0.01","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","36","229.11","230.73","0.21","-2.60","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","37","259.54","261.22","0.26","-2.70","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","38","336.04","338.05","0.25","-3.02","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","39","397.73","397.79","0.23","-1.06","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","40","394.25","394.55","0.20","-1.26","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","41","387.49","388.60","0.15","-2.03","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","42","448.36","449.57","0.19","-2.16","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","43","453.44","455.73","0.20","-3.26","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","44","258.81","260.97","0.18","-3.11","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","45","155.70","155.66","0.16","-0.88","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","46","115.04","115.17","0.02","-0.92","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","47","111.94","112.04","0.02","-0.89","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","28 Dec 2021","48","187.07","186.81","0.02","-0.53","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","29 Dec 2021","1","341.26","338.47","0.02","2.01","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","2","338.50","335.58","0.01","2.14","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","3","188.39","187.02","0.00","0.60","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","4","160.95","159.30","0.00","0.88","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","5","149.24","147.88","0.00","0.60","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","6","132.03","130.44","0.00","0.82","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","7","131.51","129.52","0.00","1.22","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","8","122.74","121.13","0.00","0.84","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","9","121.84","120.50","0.00","0.58","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","10","122.82","121.33","0.00","0.72","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","11","156.47","155.46","0.00","0.25","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","12","287.03","284.39","0.15","1.73","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","13","290.92","287.61","0.19","2.35","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","14","329.65","325.27","0.16","3.46","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","15","157.75","155.89","0.22","0.88","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","16","156.96","155.70","0.22","0.27","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","17","128.44","127.79","0.21","-0.32","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","18","115.42","114.73","0.26","-0.34","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","19","145.15","144.34","0.16","-0.11","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","20","146.69","145.80","0.14","-0.01","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","21","156.40","156.23","0.14","-0.73","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","22","164.98","165.00","0.03","-0.81","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","23","170.33","169.85","0.03","-0.32","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","24","165.17","165.00","0.02","-0.62","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","25","156.14","156.03","0.02","-0.67","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","26","143.17","144.37","0.02","-1.98","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","27","164.25","165.00","0.14","-1.65","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","28","339.01","338.09","0.17","-0.02","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","29","293.36","292.28","0.13","0.18","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","30","233.12","233.28","0.13","-1.05","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","31","289.63","288.56","0.06","-1.75","2.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","32","424.99","400.75","0.15","-1.26","24.58","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","33","377.29","350.87","0.15","0.82","24.69","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","34","257.33","242.64","0.15","-0.78","14.56","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","35","225.26","226.31","0.13","-1.95","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","36","164.20","165.01","0.14","-1.72","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","37","226.54","226.08","0.24","-0.54","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","38","289.35","288.75","0.23","-0.40","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","39","295.98","295.23","0.17","-0.19","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","40","294.41","293.22","0.18","0.24","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","41","292.26","292.14","0.15","-0.80","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","42","297.96","297.48","0.17","-0.46","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","43","294.21","293.92","0.12","-0.60","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","44","136.80","136.89","0.13","-0.98","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","45","118.36","117.87","0.15","-0.42","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","46","110.95","110.76","0.02","-0.59","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","47","112.51","112.03","0.02","-0.30","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","29 Dec 2021","48","134.37","134.02","0.02","-0.43","0.00","0.20","0.3491","0.0000","0.2162"
"WEP","30 Dec 2021","1","345.44","341.66","0.02","3.00","0.00","0.20","0.3491","0.0000","0.2166"
"WEP","30 Dec 2021","2","341.84","337.52","0.01","3.54","0.00","0.20","0.3491","0.0000","0.2166"
