"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","29 Jul 2021","40","180.19","180.96","0.26","-1.79","0.00","0.13","0.3491","0.0000","0.2793"
"WEP","29 Jul 2021","41","162.08","163.49","0.15","-2.32","0.00","0.13","0.3491","0.0000","0.2793"
"WEP","29 Jul 2021","42","261.79","264.26","0.13","-3.36","0.00","0.13","0.3491","0.0000","0.2793"
"WEP","29 Jul 2021","43","212.05","213.86","0.04","-2.61","0.00","0.13","0.3491","0.0000","0.2793"
"WEP","29 Jul 2021","44","162.21","163.68","0.19","-2.42","0.00","0.13","0.3491","0.0000","0.2793"
"WEP","29 Jul 2021","45","139.69","140.20","0.19","-1.46","0.00","0.13","0.3491","0.0000","0.2793"
"WEP","29 Jul 2021","46","114.12","114.79","0.05","-1.47","0.00","0.13","0.3491","0.0000","0.2793"
"WEP","29 Jul 2021","47","211.42","213.93","0.05","-3.32","0.00","0.13","0.3491","0.0000","0.2793"
"WEP","29 Jul 2021","48","301.45","305.00","0.20","-4.51","0.00","0.13","0.3491","0.0000","0.2793"
"WEP","30 Jul 2021","1","290.21","291.64","0.16","-2.35","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","2","252.93","254.13","0.11","-2.06","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","3","186.03","186.00","0.10","-0.83","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","4","182.73","183.69","0.02","-1.73","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","5","182.99","183.50","0.02","-1.28","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","6","182.94","183.65","0.02","-1.49","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","7","184.39","183.64","0.02","-0.03","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","8","179.08","179.55","0.02","-1.25","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","9","153.25","153.44","0.01","-0.95","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","10","152.54","153.44","0.02","-1.68","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","11","161.57","162.74","0.02","-1.94","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","12","204.49","203.64","0.14","-0.04","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","13","204.83","203.65","0.25","0.17","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","14","204.66","203.65","0.24","0.02","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","15","140.75","139.98","0.26","-0.25","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","16","116.82","116.07","0.32","-0.33","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","17","155.42","155.31","0.27","-0.92","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","18","141.63","141.36","0.31","-0.80","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","19","159.30","160.56","0.21","-2.22","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","20","182.61","183.51","0.19","-1.85","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","21","202.77","203.84","0.18","-2.01","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","22","252.20","253.87","0.18","-2.60","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","23","204.52","206.19","0.12","-2.54","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","24","182.13","183.67","0.12","-2.42","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","25","181.71","183.47","0.12","-2.63","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","26","174.40","175.93","0.18","-2.46","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","27","181.82","183.67","0.21","-2.82","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","28","201.66","203.82","0.20","-3.12","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","29","211.05","213.20","0.20","-3.10","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","30","251.78","254.14","0.20","-3.32","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","31","251.13","254.16","0.18","-3.97","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","32","250.82","254.15","0.18","-4.27","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","33","208.48","211.25","0.14","-3.67","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","34","251.54","254.51","0.17","-3.90","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","35","201.21","203.11","0.17","-2.83","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","36","145.71","147.29","0.18","-2.52","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","37","146.53","147.21","0.28","-1.72","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","38","182.61","183.67","0.20","-2.01","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","39","200.71","201.31","0.16","-1.51","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","40","182.78","183.65","0.16","-1.79","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","41","204.11","204.97","0.14","-1.75","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","42","308.28","309.52","1.13","-3.12","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","43","345.74","346.52","2.81","-4.34","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","44","494.73","499.42","2.98","-8.43","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","45","501.76","504.98","3.20","-7.17","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","46","1167.72","1181.83","3.05","-17.92","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","47","505.11","505.95","3.02","-4.62","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","30 Jul 2021","48","253.55","254.56","0.85","-2.61","0.00","0.13","0.3491","0.0000","0.2765"
"WEP","31 Jul 2021","1","155.73","156.28","0.52","-1.85","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","2","133.93","134.80","0.22","-1.87","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","3","134.94","135.72","0.15","-1.71","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","4","124.93","124.51","0.15","-0.51","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","5","121.19","121.75","0.10","-1.44","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","6","121.03","120.66","0.10","-0.51","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","7","119.39","119.55","0.05","-0.99","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","8","115.59","116.25","0.02","-1.46","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","9","115.72","116.03","0.10","-1.19","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","10","116.18","115.89","0.11","-0.59","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","11","116.27","115.92","0.11","-0.54","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","12","118.62","118.40","0.26","-0.82","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","13","124.62","124.44","0.58","-1.18","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","14","131.17","130.59","0.68","-0.88","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","15","135.10","135.03","0.86","-1.57","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","16","186.42","185.49","2.03","-1.88","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","17","299.70","296.46","4.08","-1.62","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","18","294.29","290.32","4.15","-0.96","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","19","295.17","290.92","3.84","-0.36","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","20","298.08","293.90","3.47","-0.07","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","21","305.03","301.24","3.34","-0.33","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","22","304.61","301.24","3.05","-0.45","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","23","292.22","287.39","3.12","0.93","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","24","196.32","193.68","1.60","0.26","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","25","115.58","114.61","0.28","-0.09","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","26","111.12","110.30","0.24","-0.20","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","27","111.29","110.27","0.31","-0.06","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","28","110.77","110.01","0.29","-0.31","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","29","108.86","108.37","0.27","-0.56","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","30","108.59","108.33","0.25","-0.77","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","31","108.67","108.35","0.22","-0.68","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","32","106.15","105.97","0.21","-0.81","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","33","105.68","105.88","0.17","-1.14","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","34","105.68","105.88","0.23","-1.21","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","35","105.49","105.89","0.22","-1.40","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","36","105.78","105.86","0.26","-1.12","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","37","111.21","110.35","1.20","-1.12","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","38","115.34","114.60","0.91","-0.95","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","39","135.35","135.01","0.89","-1.33","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","40","135.45","135.02","1.06","-1.41","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","41","135.06","135.09","0.75","-1.56","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","42","148.99","148.52","0.89","-1.20","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","43","145.13","145.06","0.75","-1.46","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","44","113.36","113.64","0.29","-1.34","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","45","119.80","119.46","0.42","-0.86","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","46","111.47","111.47","0.25","-1.02","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","47","124.76","124.73","0.44","-1.19","0.00","0.13","0.3491","0.0000","0.3000"
"WEP","31 Jul 2021","48","171.22","170.36","0.86","-0.78","0.00","0.13","0.3491","0.0000","0.3000"
