"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESD","01 Oct 2021","22","0.01"
"MRP","PRIRESD","01 Oct 2021","23","0.01"
"MRP","PRIRESD","01 Oct 2021","24","0.01"
"MRP","PRIRESD","01 Oct 2021","25","0.01"
"MRP","PRIRESD","01 Oct 2021","26","0.01"
"MRP","PRIRESD","01 Oct 2021","27","0.01"
"MRP","PRIRESD","01 Oct 2021","28","0.01"
"MRP","PRIRESD","01 Oct 2021","29","0.01"
"MRP","PRIRESD","01 Oct 2021","30","0.01"
"MRP","PRIRESD","01 Oct 2021","31","0.01"
"MRP","PRIRESD","01 Oct 2021","32","0.01"
"MRP","PRIRESD","01 Oct 2021","33","0.01"
"MRP","PRIRESD","01 Oct 2021","34","0.01"
"MRP","PRIRESD","01 Oct 2021","35","0.01"
"MRP","PRIRESD","01 Oct 2021","36","0.01"
"MRP","PRIRESD","01 Oct 2021","37","0.01"
"MRP","PRIRESD","01 Oct 2021","38","0.01"
"MRP","PRIRESD","01 Oct 2021","39","0.01"
"MRP","PRIRESD","01 Oct 2021","40","0.01"
"MRP","PRIRESD","01 Oct 2021","41","0.01"
"MRP","PRIRESD","01 Oct 2021","42","0.01"
"MRP","PRIRESD","01 Oct 2021","43","0.01"
"MRP","PRIRESD","01 Oct 2021","44","0.04"
"MRP","PRIRESD","01 Oct 2021","45","0.05"
"MRP","PRIRESD","01 Oct 2021","46","0.04"
"MRP","PRIRESD","01 Oct 2021","47","0.01"
"MRP","PRIRESD","01 Oct 2021","48","0.01"
"MRP","PRIRESE","01 Oct 2021","1","0.20"
"MRP","PRIRESE","01 Oct 2021","2","0.22"
"MRP","PRIRESE","01 Oct 2021","3","0.37"
"MRP","PRIRESE","01 Oct 2021","4","0.37"
"MRP","PRIRESE","01 Oct 2021","5","0.37"
"MRP","PRIRESE","01 Oct 2021","6","0.37"
"MRP","PRIRESE","01 Oct 2021","7","0.37"
"MRP","PRIRESE","01 Oct 2021","8","0.37"
"MRP","PRIRESE","01 Oct 2021","9","0.37"
"MRP","PRIRESE","01 Oct 2021","10","0.37"
"MRP","PRIRESE","01 Oct 2021","11","0.37"
"MRP","PRIRESE","01 Oct 2021","12","0.02"
"MRP","PRIRESE","01 Oct 2021","13","0.00"
"MRP","PRIRESE","01 Oct 2021","14","0.01"
"MRP","PRIRESE","01 Oct 2021","15","0.01"
"MRP","PRIRESE","01 Oct 2021","16","0.01"
"MRP","PRIRESE","01 Oct 2021","17","0.00"
"MRP","PRIRESE","01 Oct 2021","18","0.00"
"MRP","PRIRESE","01 Oct 2021","19","0.00"
"MRP","PRIRESE","01 Oct 2021","20","0.00"
"MRP","PRIRESE","01 Oct 2021","21","0.00"
"MRP","PRIRESE","01 Oct 2021","22","0.00"
"MRP","PRIRESE","01 Oct 2021","23","0.00"
"MRP","PRIRESE","01 Oct 2021","24","0.00"
"MRP","PRIRESE","01 Oct 2021","25","0.00"
"MRP","PRIRESE","01 Oct 2021","26","0.00"
"MRP","PRIRESE","01 Oct 2021","27","0.00"
"MRP","PRIRESE","01 Oct 2021","28","0.00"
"MRP","PRIRESE","01 Oct 2021","29","0.00"
"MRP","PRIRESE","01 Oct 2021","30","0.00"
"MRP","PRIRESE","01 Oct 2021","31","0.00"
"MRP","PRIRESE","01 Oct 2021","32","0.00"
"MRP","PRIRESE","01 Oct 2021","33","0.00"
"MRP","PRIRESE","01 Oct 2021","34","0.00"
"MRP","PRIRESE","01 Oct 2021","35","0.00"
"MRP","PRIRESE","01 Oct 2021","36","0.00"
"MRP","PRIRESE","01 Oct 2021","37","0.00"
"MRP","PRIRESE","01 Oct 2021","38","0.00"
"MRP","PRIRESE","01 Oct 2021","39","0.00"
"MRP","PRIRESE","01 Oct 2021","40","0.00"
"MRP","PRIRESE","01 Oct 2021","41","0.00"
"MRP","PRIRESE","01 Oct 2021","42","0.00"
"MRP","PRIRESE","01 Oct 2021","43","0.00"
"MRP","PRIRESE","01 Oct 2021","44","0.01"
"MRP","PRIRESE","01 Oct 2021","45","0.02"
"MRP","PRIRESE","01 Oct 2021","46","0.01"
"MRP","PRIRESE","01 Oct 2021","47","0.00"
"MRP","PRIRESE","01 Oct 2021","48","0.00"
"MRP","CONRESA","01 Oct 2021","1","1.20"
"MRP","CONRESA","01 Oct 2021","2","1.20"
"MRP","CONRESA","01 Oct 2021","3","1.20"
"MRP","CONRESA","01 Oct 2021","4","1.20"
"MRP","CONRESA","01 Oct 2021","5","1.20"
"MRP","CONRESA","01 Oct 2021","6","1.20"
"MRP","CONRESA","01 Oct 2021","7","1.20"
