definition_name,time_period,value
singapore_base_load,03T12:30,0.9786685696557593
singapore_base_load,03T13:00,0.9869721878003115
singapore_base_load,03T13:30,0.9921817051160124
singapore_base_load,03T14:00,0.991682322127119
singapore_base_load,03T14:30,0.9898319164501386
singapore_base_load,03T15:00,0.9892720742375082
singapore_base_load,03T15:30,0.9896565377239205
singapore_base_load,03T16:00,0.9879419110388408
singapore_base_load,03T16:30,0.9834404471910189
singapore_base_load,03T17:00,0.9739277833033348
singapore_base_load,03T17:30,0.9574281855005434
singapore_base_load,03T18:00,0.9465157448195379
singapore_base_load,03T18:30,0.9492631429852456
singapore_base_load,03T19:00,0.9519728626098646
singapore_base_load,03T19:30,0.9484100250771208
singapore_base_load,03T20:00,0.9420052806406923
singapore_base_load,03T20:30,0.9359864625912964
singapore_base_load,03T21:00,0.9262882476036892
singapore_base_load,03T21:30,0.9083844929166427
singapore_base_load,03T22:00,0.8867963995767323
singapore_base_load,03T22:30,0.8665831917139011
singapore_base_load,03T23:00,0.8453480085578825
singapore_base_load,03T23:30,0.8244237314895952
singapore_base_load,04T00:00,0.8048360423274074
singapore_base_load,04T00:30,0.7887143732750995
singapore_base_load,04T01:00,0.7750797912305905
singapore_base_load,04T01:30,0.7645930766357658
singapore_base_load,04T02:00,0.7565301864902647
singapore_base_load,04T02:30,0.7497964826817345
singapore_base_load,04T03:00,0.7447927511848687
singapore_base_load,04T03:30,0.7416462528723891
singapore_base_load,04T04:00,0.7410616791240285
singapore_base_load,04T04:30,0.7447719137011479
singapore_base_load,04T05:00,0.7558569202059369
singapore_base_load,04T05:30,0.7771281257349781
singapore_base_load,04T06:00,0.8033570469300625
singapore_base_load,04T06:30,0.8263454040589874
singapore_base_load,04T07:00,0.8539068277542535
singapore_base_load,04T07:30,0.8935864819869282
singapore_base_load,04T08:00,0.9344177365630374
singapore_base_load,04T08:30,0.9607426485321072
singapore_base_load,04T09:00,0.9760947447921546
singapore_base_load,04T09:30,0.9862787604683262
singapore_base_load,04T10:00,0.9950438668307693
singapore_base_load,04T10:30,1.0
singapore_base_load,04T11:00,0.9985373299612439
singapore_base_load,04T11:30,0.9895585884426945
singapore_base_load,04T12:00,0.9821237620048026
singapore_base_load,04T12:30,0.9846546977604255
singapore_base_load,04T13:00,0.9929903236730293
