"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESD","01 Jun 2021","22","0.03"
"MRP","PRIRESD","01 Jun 2021","23","0.04"
"MRP","PRIRESD","01 Jun 2021","24","0.04"
"MRP","PRIRESD","01 Jun 2021","25","0.04"
"MRP","PRIRESD","01 Jun 2021","26","0.08"
"MRP","PRIRESD","01 Jun 2021","27","0.04"
"MRP","PRIRESD","01 Jun 2021","28","0.04"
"MRP","PRIRESD","01 Jun 2021","29","0.04"
"MRP","PRIRESD","01 Jun 2021","30","0.04"
"MRP","PRIRESD","01 Jun 2021","31","0.04"
"MRP","PRIRESD","01 Jun 2021","32","0.04"
"MRP","PRIRESD","01 Jun 2021","33","0.04"
"MRP","PRIRESD","01 Jun 2021","34","0.04"
"MRP","PRIRESD","01 Jun 2021","35","0.08"
"MRP","PRIRESD","01 Jun 2021","36","0.04"
"MRP","PRIRESD","01 Jun 2021","37","0.08"
"MRP","PRIRESD","01 Jun 2021","38","0.04"
"MRP","PRIRESD","01 Jun 2021","39","0.04"
"MRP","PRIRESD","01 Jun 2021","40","0.04"
"MRP","PRIRESD","01 Jun 2021","41","0.04"
"MRP","PRIRESD","01 Jun 2021","42","0.03"
"MRP","PRIRESD","01 Jun 2021","43","0.03"
"MRP","PRIRESD","01 Jun 2021","44","0.03"
"MRP","PRIRESD","01 Jun 2021","45","0.03"
"MRP","PRIRESD","01 Jun 2021","46","0.53"
"MRP","PRIRESD","01 Jun 2021","47","0.59"
"MRP","PRIRESD","01 Jun 2021","48","0.30"
"MRP","PRIRESE","01 Jun 2021","1","0.12"
"MRP","PRIRESE","01 Jun 2021","2","0.08"
"MRP","PRIRESE","01 Jun 2021","3","0.08"
"MRP","PRIRESE","01 Jun 2021","4","0.04"
"MRP","PRIRESE","01 Jun 2021","5","0.08"
"MRP","PRIRESE","01 Jun 2021","6","0.08"
"MRP","PRIRESE","01 Jun 2021","7","0.04"
"MRP","PRIRESE","01 Jun 2021","8","0.04"
"MRP","PRIRESE","01 Jun 2021","9","0.04"
"MRP","PRIRESE","01 Jun 2021","10","0.12"
"MRP","PRIRESE","01 Jun 2021","11","0.25"
"MRP","PRIRESE","01 Jun 2021","12","0.25"
"MRP","PRIRESE","01 Jun 2021","13","0.22"
"MRP","PRIRESE","01 Jun 2021","14","0.04"
"MRP","PRIRESE","01 Jun 2021","15","0.24"
"MRP","PRIRESE","01 Jun 2021","16","0.24"
"MRP","PRIRESE","01 Jun 2021","17","0.22"
"MRP","PRIRESE","01 Jun 2021","18","0.02"
"MRP","PRIRESE","01 Jun 2021","19","0.02"
"MRP","PRIRESE","01 Jun 2021","20","0.01"
"MRP","PRIRESE","01 Jun 2021","21","0.01"
"MRP","PRIRESE","01 Jun 2021","22","0.01"
"MRP","PRIRESE","01 Jun 2021","23","0.02"
"MRP","PRIRESE","01 Jun 2021","24","0.02"
"MRP","PRIRESE","01 Jun 2021","25","0.02"
"MRP","PRIRESE","01 Jun 2021","26","0.04"
"MRP","PRIRESE","01 Jun 2021","27","0.02"
"MRP","PRIRESE","01 Jun 2021","28","0.02"
"MRP","PRIRESE","01 Jun 2021","29","0.02"
"MRP","PRIRESE","01 Jun 2021","30","0.02"
"MRP","PRIRESE","01 Jun 2021","31","0.02"
"MRP","PRIRESE","01 Jun 2021","32","0.02"
"MRP","PRIRESE","01 Jun 2021","33","0.02"
"MRP","PRIRESE","01 Jun 2021","34","0.02"
"MRP","PRIRESE","01 Jun 2021","35","0.04"
"MRP","PRIRESE","01 Jun 2021","36","0.02"
"MRP","PRIRESE","01 Jun 2021","37","0.04"
"MRP","PRIRESE","01 Jun 2021","38","0.02"
"MRP","PRIRESE","01 Jun 2021","39","0.02"
"MRP","PRIRESE","01 Jun 2021","40","0.02"
"MRP","PRIRESE","01 Jun 2021","41","0.02"
"MRP","PRIRESE","01 Jun 2021","42","0.01"
"MRP","PRIRESE","01 Jun 2021","43","0.01"
"MRP","PRIRESE","01 Jun 2021","44","0.01"
"MRP","PRIRESE","01 Jun 2021","45","0.01"
"MRP","PRIRESE","01 Jun 2021","46","0.22"
"MRP","PRIRESE","01 Jun 2021","47","0.25"
"MRP","PRIRESE","01 Jun 2021","48","0.12"
"MRP","CONRESA","01 Jun 2021","1","1.20"
"MRP","CONRESA","01 Jun 2021","2","0.99"
"MRP","CONRESA","01 Jun 2021","3","0.99"
"MRP","CONRESA","01 Jun 2021","4","0.50"
"MRP","CONRESA","01 Jun 2021","5","0.50"
