"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESE","01 Apr 2021","11","0.25"
"MRP","PRIRESE","01 Apr 2021","12","0.25"
"MRP","PRIRESE","01 Apr 2021","13","0.25"
"MRP","PRIRESE","01 Apr 2021","14","0.18"
"MRP","PRIRESE","01 Apr 2021","15","0.18"
"MRP","PRIRESE","01 Apr 2021","16","0.18"
"MRP","PRIRESE","01 Apr 2021","17","0.15"
"MRP","PRIRESE","01 Apr 2021","18","0.18"
"MRP","PRIRESE","01 Apr 2021","19","0.18"
"MRP","PRIRESE","01 Apr 2021","20","0.18"
"MRP","PRIRESE","01 Apr 2021","21","0.15"
"MRP","PRIRESE","01 Apr 2021","22","0.22"
"MRP","PRIRESE","01 Apr 2021","23","0.15"
"MRP","PRIRESE","01 Apr 2021","24","0.15"
"MRP","PRIRESE","01 Apr 2021","25","0.15"
"MRP","PRIRESE","01 Apr 2021","26","0.15"
"MRP","PRIRESE","01 Apr 2021","27","0.15"
"MRP","PRIRESE","01 Apr 2021","28","0.15"
"MRP","PRIRESE","01 Apr 2021","29","0.02"
"MRP","PRIRESE","01 Apr 2021","30","0.02"
"MRP","PRIRESE","01 Apr 2021","31","0.02"
"MRP","PRIRESE","01 Apr 2021","32","0.02"
"MRP","PRIRESE","01 Apr 2021","33","0.10"
"MRP","PRIRESE","01 Apr 2021","34","0.04"
"MRP","PRIRESE","01 Apr 2021","35","0.15"
"MRP","PRIRESE","01 Apr 2021","36","0.15"
"MRP","PRIRESE","01 Apr 2021","37","0.15"
"MRP","PRIRESE","01 Apr 2021","38","0.06"
"MRP","PRIRESE","01 Apr 2021","39","0.25"
"MRP","PRIRESE","01 Apr 2021","40","0.25"
"MRP","PRIRESE","01 Apr 2021","41","0.25"
"MRP","PRIRESE","01 Apr 2021","42","0.25"
"MRP","PRIRESE","01 Apr 2021","43","0.25"
"MRP","PRIRESE","01 Apr 2021","44","0.25"
"MRP","PRIRESE","01 Apr 2021","45","0.25"
"MRP","PRIRESE","01 Apr 2021","46","0.15"
"MRP","PRIRESE","01 Apr 2021","47","0.15"
"MRP","PRIRESE","01 Apr 2021","48","0.42"
"MRP","CONRESA","01 Apr 2021","1","2.00"
"MRP","CONRESA","01 Apr 2021","2","2.00"
"MRP","CONRESA","01 Apr 2021","3","2.00"
"MRP","CONRESA","01 Apr 2021","4","2.00"
"MRP","CONRESA","01 Apr 2021","5","2.00"
"MRP","CONRESA","01 Apr 2021","6","1.20"
"MRP","CONRESA","01 Apr 2021","7","1.20"
"MRP","CONRESA","01 Apr 2021","8","1.20"
"MRP","CONRESA","01 Apr 2021","9","1.20"
"MRP","CONRESA","01 Apr 2021","10","1.20"
"MRP","CONRESA","01 Apr 2021","11","2.00"
"MRP","CONRESA","01 Apr 2021","12","2.00"
"MRP","CONRESA","01 Apr 2021","13","3.00"
"MRP","CONRESA","01 Apr 2021","14","3.00"
"MRP","CONRESA","01 Apr 2021","15","12.24"
"MRP","CONRESA","01 Apr 2021","16","14.50"
"MRP","CONRESA","01 Apr 2021","17","16.12"
"MRP","CONRESA","01 Apr 2021","18","17.49"
