"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESC","01 Sep 2021","3","1.60"
"MRP","PRIRESC","01 Sep 2021","4","5.60"
"MRP","PRIRESC","01 Sep 2021","5","5.60"
"MRP","PRIRESC","01 Sep 2021","6","6.00"
"MRP","PRIRESC","01 Sep 2021","7","5.60"
"MRP","PRIRESC","01 Sep 2021","8","1.50"
"MRP","PRIRESC","01 Sep 2021","9","1.50"
"MRP","PRIRESC","01 Sep 2021","10","1.41"
"MRP","PRIRESC","01 Sep 2021","11","0.66"
"MRP","PRIRESC","01 Sep 2021","12","1.12"
"MRP","PRIRESC","01 Sep 2021","13","1.50"
"MRP","PRIRESC","01 Sep 2021","14","1.41"
"MRP","PRIRESC","01 Sep 2021","15","1.50"
"MRP","PRIRESC","01 Sep 2021","16","2.42"
"MRP","PRIRESC","01 Sep 2021","17","3.70"
"MRP","PRIRESC","01 Sep 2021","18","3.66"
"MRP","PRIRESC","01 Sep 2021","19","6.00"
"MRP","PRIRESC","01 Sep 2021","20","6.00"
"MRP","PRIRESC","01 Sep 2021","21","1.50"
"MRP","PRIRESC","01 Sep 2021","22","1.50"
"MRP","PRIRESC","01 Sep 2021","23","0.60"
"MRP","PRIRESC","01 Sep 2021","24","0.60"
"MRP","PRIRESC","01 Sep 2021","25","0.44"
"MRP","PRIRESC","01 Sep 2021","26","0.04"
"MRP","PRIRESC","01 Sep 2021","27","0.04"
"MRP","PRIRESC","01 Sep 2021","28","0.04"
"MRP","PRIRESC","01 Sep 2021","29","0.04"
"MRP","PRIRESC","01 Sep 2021","30","0.04"
"MRP","PRIRESC","01 Sep 2021","31","0.04"
"MRP","PRIRESC","01 Sep 2021","32","0.04"
"MRP","PRIRESC","01 Sep 2021","33","0.04"
"MRP","PRIRESC","01 Sep 2021","34","0.04"
"MRP","PRIRESC","01 Sep 2021","35","0.04"
"MRP","PRIRESC","01 Sep 2021","36","0.04"
"MRP","PRIRESC","01 Sep 2021","37","0.04"
"MRP","PRIRESC","01 Sep 2021","38","0.04"
"MRP","PRIRESC","01 Sep 2021","39","0.04"
"MRP","PRIRESC","01 Sep 2021","40","0.04"
"MRP","PRIRESC","01 Sep 2021","41","0.04"
"MRP","PRIRESC","01 Sep 2021","42","0.04"
"MRP","PRIRESC","01 Sep 2021","43","0.04"
"MRP","PRIRESC","01 Sep 2021","44","0.04"
"MRP","PRIRESC","01 Sep 2021","45","0.04"
"MRP","PRIRESC","01 Sep 2021","46","1.12"
"MRP","PRIRESC","01 Sep 2021","47","0.60"
"MRP","PRIRESC","01 Sep 2021","48","0.12"
"MRP","PRIRESD","01 Sep 2021","1","2.93"
"MRP","PRIRESD","01 Sep 2021","2","2.93"
"MRP","PRIRESD","01 Sep 2021","3","1.28"
"MRP","PRIRESD","01 Sep 2021","4","4.48"
"MRP","PRIRESD","01 Sep 2021","5","4.48"
"MRP","PRIRESD","01 Sep 2021","6","4.80"
"MRP","PRIRESD","01 Sep 2021","7","4.48"
"MRP","PRIRESD","01 Sep 2021","8","1.20"
"MRP","PRIRESD","01 Sep 2021","9","1.20"
"MRP","PRIRESD","01 Sep 2021","10","1.13"
"MRP","PRIRESD","01 Sep 2021","11","0.53"
"MRP","PRIRESD","01 Sep 2021","12","0.90"
"MRP","PRIRESD","01 Sep 2021","13","1.20"
"MRP","PRIRESD","01 Sep 2021","14","1.13"
"MRP","PRIRESD","01 Sep 2021","15","1.20"
"MRP","PRIRESD","01 Sep 2021","16","1.94"
"MRP","PRIRESD","01 Sep 2021","17","2.96"
"MRP","PRIRESD","01 Sep 2021","18","2.93"
"MRP","PRIRESD","01 Sep 2021","19","4.80"
"MRP","PRIRESD","01 Sep 2021","20","4.80"
"MRP","PRIRESD","01 Sep 2021","21","1.20"
"MRP","PRIRESD","01 Sep 2021","22","1.20"
"MRP","PRIRESD","01 Sep 2021","23","0.48"
"MRP","PRIRESD","01 Sep 2021","24","0.48"
"MRP","PRIRESD","01 Sep 2021","25","0.35"
"MRP","PRIRESD","01 Sep 2021","26","0.04"
"MRP","PRIRESD","01 Sep 2021","27","0.04"
"MRP","PRIRESD","01 Sep 2021","28","0.04"
"MRP","PRIRESD","01 Sep 2021","29","0.04"
"MRP","PRIRESD","01 Sep 2021","30","0.04"
"MRP","PRIRESD","01 Sep 2021","31","0.04"
"MRP","PRIRESD","01 Sep 2021","32","0.04"
"MRP","PRIRESD","01 Sep 2021","33","0.04"
"MRP","PRIRESD","01 Sep 2021","34","0.04"
"MRP","PRIRESD","01 Sep 2021","35","0.04"
"MRP","PRIRESD","01 Sep 2021","36","0.04"
"MRP","PRIRESD","01 Sep 2021","37","0.04"
"MRP","PRIRESD","01 Sep 2021","38","0.04"
"MRP","PRIRESD","01 Sep 2021","39","0.04"
"MRP","PRIRESD","01 Sep 2021","40","0.04"
"MRP","PRIRESD","01 Sep 2021","41","0.04"
"MRP","PRIRESD","01 Sep 2021","42","0.04"
"MRP","PRIRESD","01 Sep 2021","43","0.04"
"MRP","PRIRESD","01 Sep 2021","44","0.04"
